date,FU756330005.Q,FU755013005.Q,FU754090005.Q,FU753025003.Q,FU753013003.Q,FU752050005.Q,FU754022005.Q,FU753069603.Q,FU753061103.Q,FU753061703.Q,FU753062003.Q,FU753063005.Q,FU754023005.Q,FU753068005.Q,FU753069703.Q,FU753065005.Q,FU753064103.Q,FU753093005.Q,FU754190005.Q,FU754110005.Q,FU754116005.Q,FU754112005.Q,FU753127005.Q,FU753131005.Q,FU753135005.Q,FU752150005.Q,FU753169603.Q,FU753192003.Q,FU753190005.Q,FU753194503.Q,FU753193005.Q,FU757005005.Q
1992:Q3,289.00,410.00,14852.00,0.00,737.00,8889.00,2214.00,-1297.00,1744.00,227.00,0.00,1540.00,-2802.00,-342.00,-1586.00,-874.00,1.00,5813.00,-35525.00,4350.00,4186.00,164.00,290.00,-705.00,-18816.00,-23953.00,-1903.00,177.00,5035.00,158.00,4877.00,-50498.00
1992:Q4,292.00,422.00,2343.00,0.00,-575.00,-634.00,4746.00,121.00,4249.00,325.00,0.00,51.00,2387.00,3288.00,1011.00,-1912.00,-9.00,-3572.00,13887.00,6048.00,4775.00,1273.00,-79.00,771.00,13672.00,-4469.00,1013.00,1383.00,-4452.00,-602.00,-3850.00,11415.00
1993:Q1,366.00,338.00,-17699.00,0.00,522.00,-2053.00,4749.00,-1213.00,2222.00,2952.00,0.00,788.00,-22610.00,-19761.00,-1479.00,-1370.00,0.00,1693.00,-29459.00,-3209.00,81.00,-3290.00,20.00,72.00,-13843.00,-2568.00,-1851.00,103.00,-8183.00,-9105.00,922.00,-11732.00
1993:Q2,372.00,347.00,7261.00,0.00,-320.00,6320.00,442.00,-29.00,-140.00,952.00,0.00,-341.00,-1019.00,855.00,-638.00,-1236.00,154.00,1684.00,1539.00,-10621.00,-10951.00,330.00,194.00,678.00,10989.00,3817.00,-1131.00,1228.00,-3615.00,-3940.00,325.00,-5697.00
1993:Q3,378.00,351.00,-528.00,0.00,628.00,-106.00,1720.00,-508.00,254.00,1033.00,0.00,941.00,-3523.00,-1130.00,-1195.00,-1198.00,-139.00,892.00,-3114.00,5891.00,14863.00,-8972.00,658.00,-2088.00,-4622.00,-8250.00,-1683.00,20.00,6960.00,6011.00,949.00,-2559.00
1993:Q4,383.00,366.00,12216.00,0.00,-501.00,8280.00,7686.00,868.00,4186.00,2460.00,0.00,172.00,1779.00,5218.00,-698.00,-2741.00,-15.00,-5013.00,11971.00,4059.00,-6328.00,10387.00,-845.00,520.00,14145.00,-3336.00,-463.00,807.00,-2916.00,471.00,-3387.00,-228.00
1994:Q1,418.00,387.00,-7887.00,0.00,-367.00,-9484.00,5911.00,-633.00,3107.00,3608.00,0.00,-171.00,-9753.00,-6795.00,-1434.00,-1524.00,-1.00,5807.00,7449.00,8423.00,12416.00,-3993.00,458.00,-247.00,-6255.00,2437.00,-1655.00,427.00,3861.00,-911.00,4772.00,15367.00
1994:Q2,424.00,393.00,14025.00,0.00,146.00,8780.00,2429.00,143.00,342.00,-295.00,0.00,2239.00,-4788.00,-3627.00,-139.00,-1022.00,0.00,7458.00,15908.00,1142.00,-1483.00,2625.00,-200.00,485.00,3599.00,1905.00,-209.00,196.00,8990.00,2930.00,6060.00,1915.00
1994:Q3,431.00,401.00,1296.00,0.00,-115.00,-1433.00,-1197.00,-85.00,-2221.00,-824.00,0.00,1933.00,2991.00,3681.00,400.00,-1090.00,0.00,1050.00,3746.00,-1847.00,-179.00,-1668.00,96.00,-1486.00,17042.00,-8704.00,489.00,881.00,-2725.00,-5164.00,2439.00,2481.00
1994:Q4,439.00,418.00,13891.00,0.00,307.00,10563.00,-4446.00,340.00,-4685.00,-940.00,0.00,839.00,8600.00,10718.00,-955.00,-1163.00,0.00,-1133.00,19764.00,1845.00,2945.00,-1100.00,67.00,115.00,5543.00,7412.00,-1213.00,1938.00,4057.00,2676.00,1381.00,5894.00
1995:Q1,452.00,411.00,13239.00,0.00,-533.00,-18331.00,29590.00,-980.00,20586.00,8210.00,0.00,1774.00,4776.00,6667.00,-456.00,-1435.00,2.00,-2265.00,2759.00,-7099.00,-7025.00,-74.00,-633.00,-584.00,5976.00,-3434.00,-398.00,1590.00,7341.00,6154.00,1187.00,-10439.00
1995:Q2,458.00,415.00,24183.00,0.00,341.00,2330.00,12953.00,627.00,6717.00,4870.00,0.00,739.00,11989.00,13048.00,109.00,-1168.00,4.00,-3434.00,28832.00,2289.00,2279.00,10.00,-202.00,461.00,3808.00,10768.00,-165.00,232.00,11641.00,2025.00,9616.00,4693.00
1995:Q3,464.00,418.00,11384.00,0.00,-287.00,5679.00,471.00,-298.00,-1022.00,55.00,0.00,1736.00,3532.00,5834.00,-1473.00,-829.00,-6.00,1995.00,-5394.00,2748.00,-1076.00,3824.00,205.00,-290.00,3897.00,-8998.00,-1233.00,2860.00,-4583.00,-922.00,-3661.00,-16732.00
1995:Q4,468.00,425.00,8335.00,0.00,375.00,2969.00,4480.00,226.00,3339.00,1123.00,0.00,-208.00,6080.00,8897.00,-1111.00,-1706.00,5.00,-5574.00,-7502.00,-258.00,4756.00,-5014.00,521.00,-319.00,-9926.00,4022.00,-1287.00,1939.00,-2194.00,-595.00,-1599.00,-15794.00
1996:Q1,460.00,526.00,-5530.00,0.00,-394.00,-9174.00,6509.00,230.00,5502.00,1823.00,0.00,-1046.00,2699.00,4887.00,-269.00,-1919.00,0.00,-5170.00,9029.00,13623.00,5486.00,8137.00,-95.00,-291.00,-502.00,1892.00,-323.00,64.00,-5339.00,1959.00,-7298.00,14493.00
1996:Q2,463.00,538.00,15184.00,0.00,132.00,2474.00,5218.00,-491.00,4260.00,1394.00,0.00,55.00,10860.00,12929.00,-1175.00,-894.00,0.00,-3500.00,2545.00,-8308.00,-4905.00,-3403.00,163.00,-597.00,5598.00,11769.00,-1253.00,-1974.00,-2853.00,158.00,-3011.00,-12714.00
1996:Q3,467.00,555.00,4668.00,0.00,63.00,-7772.00,4374.00,-85.00,-181.00,2882.00,0.00,1758.00,8288.00,8371.00,-1.00,-82.00,-2.00,-283.00,10818.00,-10871.00,-8967.00,-1904.00,-739.00,-40.00,21496.00,-5931.00,118.00,642.00,6143.00,6580.00,-437.00,6062.00
1996:Q4,472.00,569.00,43292.00,0.00,470.00,14817.00,18249.00,860.00,8857.00,6335.00,0.00,2197.00,10018.00,9191.00,832.00,-5.00,-2.00,-260.00,55839.00,11129.00,8459.00,2670.00,10.00,1063.00,19226.00,8791.00,745.00,1133.00,13742.00,5037.00,8705.00,12450.00
1997:Q1,485.00,652.00,22611.00,0.00,-466.00,-2744.00,18368.00,-56.00,13273.00,5050.00,0.00,101.00,5894.00,7481.00,-129.00,-1458.00,0.00,1559.00,39805.00,-8160.00,-15328.00,7168.00,3.00,10763.00,2486.00,8160.00,95.00,1382.00,25076.00,14890.00,10186.00,17027.00
1997:Q2,491.00,664.00,18078.00,0.00,366.00,13391.00,-5846.00,-57.00,-8223.00,2695.00,0.00,-261.00,12091.00,14002.00,577.00,-2488.00,0.00,-1924.00,9154.00,-13823.00,-9282.00,-4541.00,856.00,-2666.00,19949.00,7701.00,609.00,3322.00,-6794.00,-5070.00,-1724.00,-9097.00
1997:Q3,497.00,697.00,-9822.00,0.00,-429.00,-8035.00,8381.00,-58.00,4744.00,2853.00,0.00,842.00,-8372.00,-6830.00,-876.00,-666.00,-3.00,-1364.00,1532.00,-12403.00,-5273.00,-7130.00,-602.00,-3669.00,18092.00,-7495.00,-1098.00,1715.00,6992.00,8607.00,-1615.00,11155.00
1997:Q4,504.00,698.00,37824.00,0.00,2320.00,16084.00,7920.00,-46.00,4565.00,1876.00,0.00,1525.00,8588.00,12206.00,-2104.00,-1514.00,0.00,2912.00,25254.00,9886.00,11655.00,-1769.00,562.00,-26.00,1720.00,12302.00,-2034.00,1274.00,1570.00,-4092.00,5662.00,-12764.00
1998:Q1,512.00,770.00,-8874.00,0.00,-2034.00,-7863.00,11422.00,-93.00,4606.00,5049.00,0.00,1860.00,-8408.00,-4600.00,-1668.00,-2140.00,0.00,-1991.00,-37605.00,-67240.00,-68720.00,1480.00,-514.00,-777.00,11465.00,14442.00,-1704.00,-25.00,6748.00,8729.00,-1981.00,-28989.00
1998:Q2,522.00,792.00,23326.00,0.00,817.00,12465.00,4518.00,86.00,4126.00,3217.00,0.00,-2911.00,1069.00,3382.00,-1382.00,-931.00,0.00,4457.00,26073.00,17743.00,18692.00,-949.00,539.00,2312.00,-11080.00,20591.00,-1515.00,200.00,-2717.00,-8237.00,5520.00,2477.00
1998:Q3,535.00,800.00,685.00,0.00,-921.00,16994.00,-20334.00,-128.00,-17453.00,-4579.00,0.00,1826.00,491.00,1148.00,-471.00,-186.00,0.00,4455.00,13821.00,-8143.00,-549.00,-7594.00,-519.00,-4921.00,-1419.00,18847.00,-455.00,4599.00,5832.00,10173.00,-4341.00,12871.00
1998:Q4,550.00,822.00,-20402.00,0.00,226.00,-13829.00,4479.00,36.00,-1557.00,1553.00,0.00,4447.00,-10588.00,-6998.00,-1146.00,-2444.00,0.00,-690.00,-27699.00,32574.00,34116.00,-1542.00,261.00,-334.00,-26231.00,-32459.00,-1135.00,684.00,-1059.00,1091.00,-2150.00,-7570.00
1999:Q1,558.00,799.00,-27220.00,0.00,-455.00,-3352.00,-1767.00,-38.00,1189.00,2583.00,0.00,-5501.00,-19721.00,-17438.00,-249.00,-2034.00,0.00,-1925.00,-25157.00,-12113.00,-19444.00,7331.00,298.00,-1474.00,-4785.00,1042.00,-274.00,-292.00,-7559.00,-769.00,-6790.00,1822.00
1999:Q2,576.00,819.00,-30492.00,0.00,665.00,-865.00,-8838.00,6.00,-2823.00,-5350.00,0.00,-671.00,-18945.00,-17305.00,-425.00,-1215.00,0.00,-2509.00,-5939.00,-17756.00,-16388.00,-1368.00,-1017.00,-992.00,936.00,781.00,-32.00,14531.00,-2390.00,-1317.00,-1073.00,24310.00
1999:Q3,596.00,839.00,9541.00,0.00,-715.00,-4400.00,12334.00,166.00,9334.00,5049.00,0.00,-2215.00,678.00,1126.00,-172.00,-276.00,0.00,1644.00,18495.00,-4055.00,-3586.00,-469.00,283.00,402.00,5615.00,-12466.00,-279.00,443.00,28552.00,14006.00,14546.00,8711.00
1999:Q4,617.00,841.00,13556.00,0.00,943.00,-3975.00,8154.00,219.00,2008.00,2632.00,0.00,3295.00,3295.00,3994.00,232.00,-931.00,0.00,5139.00,27077.00,-12311.00,-9436.00,-2875.00,990.00,230.00,50569.00,-8288.00,182.00,4790.00,-9085.00,-9448.00,363.00,13297.00
2000:Q1,638.00,807.00,492.00,0.00,-979.00,13956.00,-4593.00,131.00,-4764.00,-660.00,0.00,700.00,-3764.00,-4490.00,14.00,712.00,0.00,-4128.00,-32951.00,-81275.00,-83742.00,2467.00,-888.00,-324.00,20921.00,3015.00,-44.00,990.00,24654.00,21536.00,3118.00,-33612.00
2000:Q2,655.00,838.00,4369.00,0.00,160.00,12548.00,-7284.00,18.00,-5384.00,-1250.00,0.00,-668.00,1430.00,792.00,86.00,552.00,0.00,-2485.00,35823.00,11855.00,11372.00,483.00,1071.00,251.00,590.00,24569.00,70.00,253.00,-2836.00,-25.00,-2811.00,31272.00
2000:Q3,667.00,851.00,22681.00,0.00,-185.00,11747.00,7751.00,-90.00,6848.00,349.00,0.00,644.00,1102.00,1405.00,-103.00,-200.00,0.00,2266.00,20305.00,-10914.00,-10645.00,-269.00,-1282.00,-987.00,6807.00,12564.00,-89.00,1389.00,12817.00,5379.00,7438.00,-2561.00
2000:Q4,672.00,856.00,39448.00,0.00,45.00,7322.00,11644.00,-126.00,2826.00,1914.00,0.00,7030.00,19753.00,19650.00,-21.00,124.00,0.00,684.00,55417.00,7910.00,-3911.00,11821.00,701.00,695.00,1645.00,19679.00,22.00,3144.00,21621.00,18748.00,2873.00,15786.00
2001:Q1,671.00,884.00,14880.00,0.00,79.00,12528.00,3322.00,19.00,3886.00,2613.00,0.00,-3196.00,-548.00,-401.00,-130.00,-17.00,0.00,-501.00,21712.00,-31033.00,-21722.00,-9311.00,-505.00,413.00,28602.00,11627.00,-143.00,-286.00,13037.00,3647.00,9390.00,6620.00
2001:Q2,686.00,866.00,-42941.00,0.00,-96.00,-27504.00,6978.00,0.00,4277.00,-18411.00,0.00,21112.00,-20894.00,-20268.00,-254.00,-372.00,0.00,-1425.00,-40885.00,-8598.00,-17230.00,8632.00,-163.00,5840.00,-2436.00,-23151.00,-466.00,4038.00,-15949.00,-8003.00,-7946.00,1876.00
2001:Q3,690.00,854.00,5151.00,0.00,168.00,-9071.00,8416.00,0.00,6402.00,-634.00,0.00,2648.00,-2468.00,-3306.00,-312.00,1150.00,0.00,8106.00,-20452.00,26391.00,22701.00,3690.00,431.00,-4379.00,-17858.00,-12605.00,-323.00,324.00,-12433.00,-16980.00,4547.00,-25767.00
2001:Q4,698.00,820.00,4236.00,0.00,-1.00,12887.00,3311.00,0.00,-4764.00,-5589.00,0.00,13664.00,-4349.00,-4427.00,100.00,-22.00,0.00,-7612.00,14305.00,-6748.00,-12890.00,6142.00,592.00,2605.00,21985.00,11699.00,59.00,2352.00,-18239.00,-543.00,-17696.00,9947.00
2002:Q1,680.00,843.00,-19596.00,0.00,-64.00,-13211.00,-14533.00,0.00,-9775.00,999.00,0.00,-5757.00,8414.00,8043.00,-14.00,385.00,0.00,-202.00,-4989.00,8680.00,1011.00,7669.00,-1001.00,-3174.00,40566.00,-26275.00,-123.00,1061.00,-24723.00,-6510.00,-18213.00,14444.00
2002:Q2,692.00,830.00,13658.00,0.00,417.00,7593.00,15455.00,0.00,11659.00,3577.00,0.00,219.00,-12022.00,-12217.00,-146.00,341.00,0.00,2215.00,37224.00,-30951.00,-26280.00,-4671.00,-638.00,1271.00,-6619.00,23065.00,-27.00,660.00,50463.00,21196.00,29267.00,23429.00
2002:Q3,708.00,826.00,12971.00,0.00,-38.00,8570.00,18398.00,0.00,9262.00,6229.00,0.00,2907.00,-14179.00,-14735.00,133.00,423.00,0.00,220.00,21797.00,36955.00,41427.00,-4472.00,87.00,-1459.00,-45084.00,27106.00,127.00,213.00,3852.00,-6750.00,10602.00,8709.00
2002:Q4,723.00,812.00,9871.00,0.00,290.00,15264.00,3442.00,0.00,1723.00,72.00,0.00,1647.00,-11127.00,-10741.00,-359.00,-27.00,0.00,2002.00,-14109.00,-14458.00,-9700.00,-4758.00,901.00,1111.00,-34421.00,24007.00,-411.00,172.00,8990.00,10637.00,-1647.00,-24069.00
2003:Q1,708.00,835.00,23971.00,0.00,-106.00,17183.00,8558.00,0.00,3808.00,779.00,0.00,3971.00,-844.00,-762.00,-93.00,11.00,0.00,-820.00,26113.00,-16175.00,-21510.00,5335.00,-493.00,-480.00,8377.00,34382.00,-117.00,3821.00,-3202.00,182.00,-3384.00,2015.00
2003:Q2,718.00,855.00,8879.00,0.00,19.00,398.00,6817.00,0.00,-10.00,3088.00,0.00,3739.00,-8084.00,-8536.00,-91.00,543.00,0.00,9729.00,29470.00,-5987.00,-5741.00,-246.00,1648.00,179.00,-8247.00,10955.00,-80.00,-126.00,31128.00,-1363.00,32491.00,20454.00
2003:Q3,728.00,878.00,-30347.00,0.00,1279.00,13217.00,-18587.00,0.00,-4625.00,-8424.00,0.00,-5538.00,-14422.00,-19112.00,44.00,4646.00,0.00,-11834.00,-49177.00,-3544.00,-4039.00,495.00,-513.00,704.00,1498.00,-21469.00,12.00,-146.00,-25719.00,-3182.00,-22537.00,-18980.00
2003:Q4,738.00,895.00,-26280.00,0.00,-1570.00,-7775.00,-10283.00,0.00,-6460.00,-1739.00,0.00,-2084.00,-2885.00,3672.00,130.00,-6687.00,0.00,-3767.00,-12293.00,-3916.00,-1578.00,-2338.00,455.00,390.00,7816.00,-23590.00,122.00,619.00,5811.00,11769.00,-5958.00,13831.00
2004:Q1,744.00,922.00,35924.00,0.00,260.00,30103.00,11021.00,0.00,3128.00,-2800.00,0.00,10693.00,-3904.00,-4097.00,-87.00,280.00,0.00,-1556.00,40674.00,-65426.00,-67444.00,2018.00,-514.00,1004.00,48969.00,31482.00,-42.00,321.00,24880.00,24253.00,627.00,4572.00
2004:Q2,758.00,947.00,-11684.00,0.00,-248.00,-3317.00,-8732.00,0.00,-3052.00,3056.00,0.00,-8736.00,-4076.00,-1382.00,25.00,-2719.00,0.00,4689.00,-27893.00,-18476.00,-25563.00,7087.00,-458.00,-754.00,14527.00,11092.00,26.00,1186.00,-35036.00,-22472.00,-12564.00,-16399.00
2004:Q3,771.00,980.00,4205.00,0.00,186.00,4570.00,2886.00,0.00,897.00,-3349.00,0.00,5338.00,-2921.00,-3541.00,77.00,543.00,0.00,-516.00,25258.00,-12291.00,-8500.00,-3791.00,186.00,-1113.00,8853.00,-7228.00,75.00,12026.00,24750.00,14582.00,10168.00,20844.00
2004:Q4,787.00,1007.00,-17093.00,0.00,-339.00,-43155.00,11901.00,0.00,-6660.00,1669.00,0.00,16892.00,15892.00,14551.00,81.00,1260.00,0.00,-1392.00,12111.00,18456.00,16925.00,1531.00,-33.00,179.00,5557.00,-32798.00,85.00,4368.00,16297.00,16686.00,-389.00,28984.00
2005:Q1,776.00,867.00,74165.00,0.00,-22.00,14062.00,38759.00,0.00,4448.00,-916.00,0.00,35227.00,21922.00,21068.00,-91.00,945.00,0.00,-556.00,58114.00,22337.00,8866.00,13471.00,2573.00,1326.00,17172.00,-6218.00,-95.00,5433.00,15586.00,1384.00,14202.00,-16142.00
2005:Q2,785.00,887.00,49907.00,0.00,450.00,18428.00,17987.00,0.00,-4821.00,6993.00,0.00,15815.00,9832.00,9051.00,126.00,655.00,0.00,3210.00,41781.00,-7444.00,10366.00,-17810.00,-2977.00,-609.00,22480.00,14079.00,118.00,2122.00,14012.00,15626.00,-1614.00,-8229.00
2005:Q3,792.00,907.00,48893.00,0.00,-251.00,5098.00,22881.00,0.00,177.00,-6784.00,0.00,29488.00,18910.00,15729.00,23.00,3158.00,0.00,2255.00,54797.00,-19682.00,-30073.00,10391.00,515.00,-205.00,31730.00,13681.00,21.00,854.00,27883.00,5025.00,22858.00,5789.00
2005:Q4,804.00,924.00,23962.00,0.00,5.00,1203.00,-1118.00,0.00,314.00,-188.00,0.00,-1244.00,25366.00,26149.00,-7.00,-776.00,0.00,-1494.00,5923.00,4471.00,4942.00,-471.00,431.00,33.00,5360.00,20522.00,-10.00,946.00,-25830.00,-1000.00,-24830.00,-18159.00
2006:Q1,741.00,939.00,35216.00,0.00,31.00,7366.00,-1437.00,0.00,-3800.00,-6654.00,0.00,9017.00,25228.00,24580.00,-23.00,671.00,0.00,4028.00,70662.00,-18659.00,-17440.00,-1219.00,-325.00,1683.00,55152.00,-12773.00,-14.00,6396.00,39202.00,24124.00,15078.00,35248.00
2006:Q2,750.00,962.00,53538.00,0.00,-20.00,16070.00,21054.00,0.00,2949.00,7388.00,0.00,10717.00,14194.00,12585.00,-37.00,1646.00,0.00,2240.00,32923.00,-16241.00,-14403.00,-1838.00,352.00,-658.00,14270.00,6766.00,-39.00,1284.00,27189.00,2076.00,25113.00,-20828.00
2006:Q3,760.00,982.00,44716.00,0.00,-238.00,15623.00,3553.00,0.00,2885.00,227.00,0.00,441.00,24529.00,24425.00,-37.00,141.00,0.00,1249.00,60533.00,-29518.00,-42616.00,13098.00,-1032.00,6086.00,56283.00,41755.00,-17.00,4503.00,-17527.00,-3176.00,-14351.00,15595.00
2006:Q4,768.00,998.00,39130.00,0.00,-64.00,20180.00,8192.00,0.00,-3082.00,3194.00,0.00,8080.00,15003.00,13602.00,-218.00,1619.00,0.00,-4181.00,-464.00,-24632.00,-22646.00,-1986.00,1001.00,1443.00,20407.00,21583.00,-209.00,1612.00,-21669.00,-14467.00,-7202.00,-39824.00
2007:Q1,798.00,906.00,54909.00,0.00,135.00,1165.00,26639.00,0.00,4455.00,-706.00,0.00,22890.00,23273.00,20655.00,-126.00,2744.00,0.00,3697.00,78857.00,-81066.00,-91976.00,10910.00,1192.00,1945.00,90720.00,10235.00,-155.00,3459.00,52527.00,33748.00,18779.00,23840.00
2007:Q2,810.00,932.00,64766.00,0.00,257.00,14167.00,27912.00,0.00,-7989.00,2133.00,0.00,33768.00,18952.00,16559.00,72.00,2321.00,0.00,3478.00,61582.00,-12884.00,489.00,-13373.00,2350.00,2502.00,40299.00,9298.00,75.00,3770.00,16172.00,9652.00,6520.00,-3306.00
2007:Q3,819.00,954.00,85870.00,0.00,-209.00,9293.00,12364.00,0.00,6870.00,1539.00,0.00,3955.00,56134.00,51020.00,-115.00,5229.00,0.00,8288.00,62749.00,7856.00,16640.00,-8784.00,-3015.00,2076.00,89147.00,-33613.00,-121.00,11883.00,-11464.00,-15451.00,3987.00,-23256.00
2007:Q4,830.00,973.00,30952.00,0.00,191.00,-7454.00,16087.00,0.00,272.00,-930.00,0.00,16745.00,29249.00,25259.00,216.00,3774.00,0.00,-7121.00,-35416.00,-71001.00,-76892.00,5891.00,2042.00,381.00,48996.00,-7379.00,221.00,-19917.00,11241.00,15716.00,-4475.00,-66512.00
2008:Q1,556.00,687.00,12294.00,0.00,137.00,-41059.00,19967.00,0.00,7154.00,-2221.00,0.00,15034.00,17509.00,16794.00,-145.00,860.00,1.00,15739.00,23325.00,-77802.00,-67441.00,-10361.00,3059.00,6096.00,45796.00,20744.00,-142.00,9419.00,16155.00,-571.00,16726.00,10900.00
2008:Q2,564.00,690.00,-90045.00,0.00,-425.00,-38355.00,-27067.00,0.00,-2533.00,-293.00,0.00,-24241.00,-5264.00,-6421.00,-37.00,1194.00,0.00,-18934.00,-87420.00,-38912.00,-31284.00,-7628.00,-779.00,-2179.00,19906.00,-41086.00,-37.00,4814.00,-29147.00,-3151.00,-25996.00,2499.00
2008:Q3,572.00,684.00,49685.00,0.00,33400.00,-811.00,-17518.00,0.00,-4205.00,-9224.00,0.00,-4089.00,23644.00,22970.00,0.00,674.00,-1.00,10971.00,-30601.00,88463.00,102192.00,-13729.00,-1768.00,-7350.00,-38639.00,-37910.00,0.00,-30.00,-33367.00,-44671.00,11304.00,-80398.00
2008:Q4,576.00,657.00,184556.00,0.00,204864.00,-97305.00,55420.00,0.00,4689.00,5199.00,0.00,45532.00,26297.00,23855.00,0.00,2442.00,0.00,-4720.00,157567.00,261260.00,248307.00,12953.00,1197.00,3509.00,-147089.00,-98427.00,0.00,10549.00,126568.00,84024.00,42544.00,-27070.00
2009:Q1,569.00,624.00,-78118.00,0.00,-25331.00,24864.00,-49487.00,0.00,5773.00,-5463.00,0.00,-49797.00,-29187.00,-29259.00,0.00,72.00,0.00,1023.00,-91926.00,-60023.00,-59523.00,-500.00,248.00,618.00,-40776.00,39115.00,0.00,3670.00,-34778.00,-7299.00,-27479.00,-13864.00
2009:Q2,570.00,594.00,-175599.00,0.00,-68157.00,-4322.00,-63131.00,0.00,-8055.00,-6456.00,0.00,-48620.00,-39526.00,-38397.00,0.00,-1129.00,0.00,-463.00,-165676.00,-181201.00,-188248.00,7047.00,1190.00,-2069.00,54532.00,45317.00,0.00,-60.00,-83385.00,-44878.00,-38507.00,9898.00
2009:Q3,568.00,579.00,22949.00,0.00,83937.00,-13901.00,3485.00,0.00,22032.00,-4170.00,0.00,-14377.00,-42838.00,-40242.00,0.00,-2596.00,0.00,-7734.00,99184.00,55000.00,59818.00,-4818.00,-147.00,2852.00,57719.00,-3363.00,0.00,4357.00,-17234.00,-24537.00,7303.00,76225.00
2009:Q4,573.00,569.00,-20369.00,0.00,54686.00,-6547.00,-45999.00,0.00,2210.00,-3211.00,0.00,-44998.00,-25244.00,-22542.00,0.00,-2702.00,0.00,2735.00,82420.00,34025.00,26264.00,7761.00,1297.00,2952.00,76560.00,-17546.00,0.00,8620.00,-23488.00,3166.00,-26654.00,102793.00
2010:Q1,570.00,480.00,44086.00,0.00,47344.00,5474.00,-7760.00,0.00,576.00,-539.00,0.00,-7797.00,-668.00,-736.00,0.00,68.00,0.00,-304.00,47134.00,74833.00,64194.00,10639.00,245.00,311.00,-59701.00,26850.00,0.00,4932.00,-336.00,-13902.00,13566.00,3139.00
2010:Q2,567.00,491.00,-31391.00,0.00,-32382.00,8305.00,13261.00,0.00,-3390.00,-752.00,0.00,17403.00,-19944.00,-18277.00,0.00,-1667.00,0.00,-631.00,-70027.00,2650.00,-411.00,3061.00,58.00,1330.00,-74398.00,22989.00,0.00,3179.00,-25835.00,-38782.00,12947.00,-38560.00
2010:Q3,565.00,501.00,158838.00,0.00,15984.00,20898.00,123627.00,0.00,12880.00,-501.00,0.00,111248.00,-985.00,-87.00,0.00,-898.00,0.00,-686.00,72534.00,-57479.00,-59020.00,1541.00,2108.00,19182.00,54461.00,13053.00,0.00,3288.00,37921.00,26665.00,11256.00,-86240.00
2010:Q4,565.00,513.00,-121253.00,0.00,35739.00,-14412.00,-139846.00,0.00,-6591.00,-2985.00,0.00,-130270.00,10918.00,10875.00,0.00,43.00,50.00,-13702.00,-17220.00,10674.00,22202.00,-11528.00,3321.00,-15051.00,33150.00,-8078.00,0.00,968.00,-42204.00,-5488.00,-36716.00,104085.00
2011:Q1,730.00,577.00,315794.00,0.00,290073.00,1781.00,-3695.00,0.00,5202.00,4902.00,0.00,-13799.00,14135.00,15654.00,0.00,-1519.00,-6.00,13506.00,347709.00,285748.00,279853.00,5895.00,-1111.00,6932.00,25897.00,2420.00,0.00,9890.00,17933.00,17367.00,566.00,32068.00
2011:Q2,717.00,594.00,67381.00,0.00,36663.00,145.00,4902.00,0.00,-2508.00,-853.00,0.00,8263.00,20490.00,21298.00,0.00,-808.00,-44.00,5225.00,69444.00,46755.00,63286.00,-16531.00,2453.00,4791.00,23900.00,-9605.00,0.00,3989.00,-2839.00,-15525.00,12686.00,2186.00
2011:Q3,711.00,624.00,160307.00,0.00,84959.00,33668.00,22170.00,0.00,-5489.00,1616.00,0.00,26043.00,22490.00,21850.00,0.00,640.00,3.00,-2983.00,92568.00,170726.00,169122.00,1604.00,15012.00,3499.00,-157095.00,54598.00,0.00,9782.00,-3954.00,-33286.00,29332.00,-67652.00
2011:Q4,713.00,641.00,-75386.00,0.00,-51498.00,-3924.00,-21222.00,0.00,2333.00,-1618.00,0.00,-21937.00,1980.00,2886.00,0.00,-906.00,0.00,-722.00,-40685.00,1413.00,6578.00,-5165.00,7378.00,-2008.00,-55800.00,6977.00,0.00,2388.00,-1033.00,-2290.00,1257.00,34773.00
2012:Q1,813.00,732.00,-3956.00,0.00,-31827.00,32321.00,-8408.00,0.00,11121.00,-1517.00,0.00,-18012.00,-1730.00,-140.00,0.00,-1590.00,0.00,5688.00,9688.00,8070.00,8287.00,-217.00,-1285.00,8999.00,-28369.00,22331.00,0.00,-6666.00,6608.00,16425.00,-9817.00,13725.00
2012:Q2,828.00,748.00,7319.00,0.00,8638.00,20781.00,-7726.00,0.00,-10651.00,3224.00,0.00,-299.00,-10049.00,-10033.00,0.00,-16.00,0.00,-4325.00,8047.00,48268.00,47716.00,552.00,4591.00,4206.00,-22234.00,1919.00,0.00,2111.00,-30814.00,-25752.00,-5062.00,807.00
2012:Q3,838.00,745.00,18396.00,0.00,-17226.00,9573.00,21859.00,0.00,16320.00,-2079.00,0.00,7618.00,-4513.00,-4543.00,0.00,30.00,0.00,8703.00,-12503.00,-6307.00,-55913.00,49606.00,4976.00,296.00,-2025.00,-13735.00,0.00,1405.00,2887.00,-10576.00,13463.00,-30806.00
2012:Q4,846.00,753.00,-37585.00,0.00,-31802.00,-4513.00,5697.00,0.00,-670.00,1905.00,0.00,4462.00,3390.00,3691.00,0.00,-301.00,0.00,-10357.00,-10737.00,-51970.00,-51335.00,-635.00,7922.00,294.00,36382.00,10106.00,0.00,888.00,-14359.00,8080.00,-22439.00,26941.00
