date,FU897005005.Q,FU157005005.Q,FU107005005.Q,FU317005005.Q,FU217005005.Q,FU797005005.Q,FU717005005.Q,FU767005005.Q,FU757005005.Q,FU747005005.Q,FU477005005.Q,FU517005005.Q,FU547005005.Q,FU657005005.Q,FU407005005.Q,FU677005005.Q,FU617005005.Q,FU647005005.Q,FU667005005.Q,FU737005005.Q,FU267005005.Q
2008:Q3,13361.00,-254729.00,258432.00,46473.00,-17073.00,-50017.00,2371.00,2256.00,-80398.00,-274.00,5751.00,-15607.00,-45998.00,-13048.00,57117.00,0.00,8263.00,-656.00,-15309.00,45514.00,30274.00
2008:Q4,115427.00,-215110.00,227809.00,47761.00,101865.00,162139.00,2707.00,-12596.00,-27070.00,859.00,2422.00,9929.00,-49559.00,-11807.00,56873.00,0.00,-5992.00,437.00,24709.00,171228.00,-209036.00
2009:Q1,216845.00,-173826.00,-63240.00,2196.00,71255.00,244925.00,-1867.00,170434.00,-13864.00,364.00,18950.00,-6206.00,-28192.00,-12180.00,26523.00,0.00,-305.00,-4073.00,23408.00,71934.00,135535.00
2009:Q2,189480.00,154007.00,-6176.00,-16407.00,62297.00,-161082.00,1111.00,-38764.00,9898.00,-992.00,-64.00,4410.00,-8379.00,-10720.00,-37374.00,0.00,-15683.00,-4843.00,-58702.00,-981.00,156841.00
2009:Q3,298895.00,127283.00,-2340.00,15924.00,-82162.00,100043.00,-2973.00,24845.00,76225.00,5387.00,-3516.00,9492.00,2183.00,-9446.00,478.00,0.00,11318.00,-3986.00,-30265.00,20303.00,140148.00
2009:Q4,-96863.00,-36518.00,-63822.00,-65602.00,26771.00,120401.00,-2300.00,10642.00,102793.00,1490.00,-2782.00,-4909.00,-5656.00,-8328.00,17713.00,0.00,16129.00,1032.00,7169.00,-12592.00,-78093.00
2010:Q1,-98325.00,-128936.00,96550.00,-16249.00,-8712.00,-74916.00,-786.00,-36599.00,3139.00,302.00,-7344.00,-19161.00,-19460.00,-5286.00,23519.00,0.00,936.00,-1297.00,-17175.00,4295.00,33938.00
2010:Q2,253407.00,-88502.00,73461.00,24454.00,-6209.00,85399.00,-2996.00,99863.00,-38560.00,1020.00,-1111.00,-3443.00,2542.00,-5814.00,14170.00,0.00,-9212.00,145.00,20143.00,8654.00,164805.00
2010:Q3,40691.00,45851.00,110908.00,-12054.00,-56526.00,-13144.00,-4722.00,76790.00,-86240.00,-10.00,5089.00,1827.00,-8123.00,-6474.00,15485.00,0.00,-3917.00,7482.00,-6395.00,-3934.00,-34344.00
2010:Q4,113155.00,-68780.00,15193.00,-43248.00,45439.00,150575.00,-1514.00,16711.00,104085.00,-1337.00,-2992.00,7644.00,19847.00,-7296.00,-12046.00,0.00,22063.00,1592.00,-15760.00,19578.00,13976.00
2011:Q1,49473.00,-67439.00,238515.00,-17456.00,22236.00,38755.00,-4485.00,46395.00,32068.00,918.00,-2833.00,4221.00,-10237.00,-8532.00,-9584.00,0.00,8559.00,-8162.00,-11306.00,1732.00,-165138.00
2011:Q2,69644.00,-312183.00,195284.00,-31771.00,31323.00,5210.00,-314.00,28483.00,2186.00,298.00,-22245.00,7700.00,-1041.00,-9170.00,419.00,0.00,6004.00,12977.00,3984.00,-24070.00,181781.00
2011:Q3,-278689.00,-414192.00,185878.00,44886.00,-45450.00,-35605.00,2165.00,-6154.00,-67652.00,-364.00,5896.00,-10528.00,1669.00,-9232.00,9211.00,0.00,15125.00,7641.00,35407.00,-18789.00,-14206.00
2011:Q4,277271.00,-79134.00,174501.00,-7916.00,58018.00,67763.00,1422.00,21051.00,34773.00,139.00,-8030.00,27371.00,-23736.00,-8782.00,471.00,0.00,13518.00,5609.00,-15766.00,19724.00,64039.00
2012:Q1,246811.00,57069.00,226721.00,25766.00,19674.00,2814.00,-6369.00,30231.00,13725.00,-227.00,-5507.00,-11218.00,-7061.00,-9832.00,2782.00,0.00,11334.00,8442.00,-40384.00,16897.00,-85233.00
2012:Q2,-19833.00,-248486.00,125857.00,-17300.00,22052.00,25275.00,-4566.00,-26039.00,807.00,176.00,7171.00,3136.00,-2974.00,-9449.00,5868.00,0.00,6624.00,2723.00,8734.00,33064.00,72769.00
2012:Q3,329430.00,75150.00,215213.00,-70886.00,-60554.00,92601.00,-4884.00,88669.00,-30806.00,469.00,3880.00,25576.00,-9.00,-10285.00,8025.00,0.00,10919.00,5472.00,-13470.00,9044.00,77906.00
2012:Q4,130573.00,35313.00,166488.00,7419.00,38083.00,-45657.00,-3010.00,-59383.00,26941.00,-505.00,-777.00,5516.00,598.00,-11891.00,4604.00,0.00,-1113.00,12541.00,-7318.00,-11859.00,-71073.00
2013:Q1,-122847.00,-209825.00,77150.00,-10424.00,16421.00,-70103.00,-96.00,4150.00,5319.00,24.00,9344.00,11365.00,-2340.00,-14318.00,-52702.00,0.00,-7615.00,-549.00,-15151.00,-7536.00,73933.00
2013:Q2,-169861.00,-153023.00,24334.00,-16805.00,27341.00,-82901.00,-1181.00,-90868.00,5987.00,577.00,2132.00,1819.00,-5726.00,-12807.00,53667.00,0.00,-35128.00,13366.00,-12086.00,-2653.00,31193.00
2013:Q3,22726.00,119839.00,85596.00,-17009.00,-42302.00,-128382.00,-615.00,-14952.00,-54944.00,1070.00,2199.00,6540.00,-4876.00,-16733.00,-28408.00,0.00,-7596.00,3315.00,1223.00,-14605.00,4983.00
2013:Q4,-83667.00,-162105.00,58261.00,7701.00,34661.00,90580.00,322.00,81174.00,-4218.00,-1941.00,503.00,38123.00,-12200.00,-13878.00,23774.00,0.00,-22375.00,23267.00,-12123.00,-9850.00,-112763.00
2014:Q1,-5143.00,-119905.00,200706.00,-37063.00,16144.00,37846.00,-1690.00,37370.00,33607.00,693.00,-1757.00,-3984.00,-6969.00,-19536.00,7955.00,0.00,-5587.00,155.00,-6588.00,4176.00,-102870.00
2014:Q2,114586.00,-71212.00,133210.00,-22976.00,16886.00,6093.00,198.00,7468.00,-1920.00,312.00,-865.00,6750.00,-2998.00,-18559.00,9677.00,0.00,-3199.00,422.00,961.00,7846.00,52585.00
2014:Q3,168497.00,131164.00,166737.00,4106.00,-71142.00,-96648.00,2946.00,-35546.00,-19506.00,-752.00,1382.00,167.00,-18967.00,-18000.00,-1350.00,0.00,-7122.00,4437.00,-3347.00,-989.00,34280.00
2014:Q4,-76576.00,-344257.00,200440.00,-2058.00,21426.00,-4745.00,2457.00,42037.00,-10942.00,-444.00,-748.00,542.00,-16238.00,-17464.00,7288.00,0.00,-8832.00,21705.00,-16417.00,-7692.00,52618.00
2015:Q1,-189530.00,-293068.00,76796.00,-84439.00,850.00,-82944.00,2534.00,-48187.00,-14747.00,819.00,-1426.00,-7913.00,-9478.00,-17357.00,-4468.00,0.00,10558.00,6261.00,-5967.00,6426.00,193276.00
2015:Q2,-20578.00,62307.00,-56784.00,2128.00,43381.00,-65636.00,1566.00,-63972.00,11694.00,442.00,1168.00,-8434.00,10400.00,-17045.00,-11855.00,0.00,561.00,15259.00,-9290.00,3871.00,-5973.00
2015:Q3,82706.00,-44074.00,41626.00,-12051.00,-84665.00,-30461.00,1842.00,-33907.00,17467.00,-949.00,141.00,-14049.00,-754.00,-16996.00,9373.00,0.00,6219.00,10282.00,4283.00,-13414.00,212331.00
2015:Q4,11120.00,-73684.00,23252.00,30467.00,49059.00,-16789.00,1228.00,4957.00,293.00,-237.00,1966.00,743.00,5436.00,-16898.00,-3979.00,0.00,-5072.00,-1550.00,-11004.00,7328.00,-1186.00
2016:Q1,-181381.00,-259315.00,78206.00,-71122.00,14335.00,-56348.00,-637.00,-18912.00,-33244.00,811.00,-3010.00,-9627.00,9446.00,-9771.00,8261.00,0.00,-4528.00,4694.00,-87.00,256.00,112864.00
2016:Q2,143012.00,1749.00,-10632.00,17724.00,4145.00,-35055.00,-902.00,22472.00,-33760.00,92.00,479.00,-1538.00,1598.00,-13789.00,-5661.00,0.00,11787.00,-252.00,-7505.00,-8076.00,165081.00
2016:Q3,-49633.00,77131.00,-9336.00,19194.00,-85704.00,-53991.00,-1278.00,-35624.00,-6602.00,1322.00,-559.00,-3395.00,5305.00,-19440.00,10086.00,0.00,16856.00,-22575.00,-8472.00,10384.00,3073.00
