1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1973:Q4,258371.00,115984.00,20076.00,44308.00,372.00,76564.00,4093.00,844.00,-3870.00,291740.00,115584.00,88496.00,37820.00,45380.00,4460.00,-33369.00,32632.00,-88.00,920.00,-1569.00,7192.00,30900.00,-1633.00,-22075.00,22061.00,116.00,17728.00,-604.00,8.00,8.00,0.00,1192.00,2624.00,-1432.00,0.00,0.00,-284.00,1173.00,2732.00,44136.00,0.00,0.00,308.00,11080.00,10504.00,5728.00,4776.00,576.00,-60.00,2912.00,156.00,29740.00,29016.00,724.00,-8761.00,12388.00
1974:Q1,265946.00,119528.00,19784.00,42512.00,360.00,82080.00,4301.00,1004.00,-3623.00,301248.00,118580.00,95068.00,37964.00,46184.00,3452.00,-35302.00,33308.00,-196.00,2752.00,-4550.00,-7619.00,33292.00,-3762.00,-37149.00,-8461.00,934.00,-3082.00,604.00,8.00,8.00,0.00,-6256.00,-5960.00,-296.00,0.00,0.00,836.00,-2617.00,1112.00,28688.00,0.00,0.00,400.00,480.00,-948.00,-6272.00,5324.00,1428.00,-80.00,-1204.00,132.00,28960.00,29128.00,-168.00,3069.00,-4520.00
1974:Q2,276412.00,124820.00,20076.00,44788.00,364.00,83616.00,4495.00,1084.00,-2831.00,314272.00,119508.00,101976.00,42632.00,47376.00,2780.00,-37860.00,34120.00,-36.00,3952.00,-7656.00,-18707.00,35228.00,-13939.00,-39996.00,1360.00,1246.00,-6422.00,-576.00,-32.00,-32.00,0.00,6124.00,2624.00,3500.00,0.00,0.00,896.00,1920.00,-1796.00,41356.00,0.00,0.00,388.00,14912.00,15028.00,9120.00,5908.00,-116.00,-88.00,484.00,108.00,25552.00,29200.00,-3648.00,11051.00,-7264.00
1974:Q3,287468.00,129748.00,20220.00,49308.00,368.00,85236.00,4572.00,1120.00,-3104.00,323632.00,123104.00,107852.00,40764.00,48860.00,3052.00,-36164.00,35176.00,-408.00,2108.00,-2688.00,-4734.00,36404.00,216.00,-41354.00,4290.00,3680.00,-10740.00,176.00,0.00,0.00,0.00,6996.00,5588.00,1408.00,0.00,0.00,1428.00,2998.00,-248.00,45644.00,0.00,0.00,412.00,18520.00,19352.00,17780.00,1572.00,-832.00,-124.00,2112.00,104.00,24620.00,27164.00,-2544.00,2046.00,-2276.00
1974:Q4,284174.00,132004.00,20176.00,43852.00,376.00,85408.00,4682.00,1116.00,-3440.00,337432.00,128672.00,113512.00,42252.00,49516.00,3480.00,-53258.00,36104.00,-556.00,3712.00,-20310.00,-7705.00,37724.00,-5208.00,-40221.00,19583.00,-374.00,2026.00,-52.00,0.00,0.00,0.00,18540.00,12360.00,6180.00,0.00,0.00,832.00,-2305.00,916.00,59804.00,0.00,0.00,580.00,25024.00,26024.00,23324.00,2700.00,-1000.00,-132.00,-3616.00,116.00,37832.00,31500.00,6332.00,-12605.00,-4264.00
1975:Q1,277791.00,132264.00,19800.00,36960.00,400.00,86468.00,4846.00,1096.00,-4043.00,352928.00,129852.00,122348.00,46356.00,50292.00,4080.00,-75137.00,36796.00,4268.00,4480.00,-47089.00,-47772.00,37708.00,-773.00,-84707.00,9021.00,1200.00,9740.00,692.00,0.00,0.00,0.00,9116.00,8044.00,1072.00,0.00,0.00,388.00,-12607.00,492.00,93728.00,0.00,0.00,668.00,64740.00,65912.00,49080.00,16832.00,-1172.00,-16.00,-4360.00,4576.00,28120.00,29628.00,-1508.00,683.00,3348.00
1975:Q2,244778.00,94612.00,21328.00,39552.00,432.00,86812.00,5156.00,1100.00,-4214.00,377196.00,132092.00,136116.00,53408.00,51468.00,4112.00,-132418.00,37492.00,496.00,3168.00,-98590.00,-94865.00,36884.00,-609.00,-131140.00,11672.00,84.00,-5408.00,-632.00,0.00,0.00,0.00,16448.00,7964.00,8484.00,0.00,0.00,2088.00,-1412.00,504.00,142812.00,0.00,400.00,844.00,111624.00,111820.00,104604.00,7216.00,-196.00,-168.00,1688.00,1516.00,26908.00,26336.00,572.00,-3725.00,-6040.00
1975:Q3,288238.00,125664.00,23300.00,48348.00,488.00,88480.00,5468.00,1104.00,-4614.00,377940.00,133156.00,138816.00,48532.00,53036.00,4400.00,-89702.00,38076.00,-716.00,5924.00,-56834.00,-61093.00,41716.00,-253.00,-102556.00,20144.00,962.00,-1098.00,632.00,0.00,0.00,0.00,14732.00,6700.00,8032.00,0.00,0.00,1564.00,2732.00,620.00,122700.00,0.00,0.00,796.00,95952.00,95988.00,91052.00,4936.00,-36.00,-68.00,2628.00,156.00,23236.00,24696.00,-1460.00,4259.00,4184.00
1975:Q4,296517.00,130380.00,23880.00,49376.00,564.00,90456.00,5544.00,1124.00,-4807.00,387168.00,136600.00,139996.00,50748.00,55072.00,4752.00,-90651.00,38776.00,1644.00,5724.00,-59243.00,-56615.00,43080.00,-99.00,-99596.00,26656.00,490.00,7718.00,-312.00,0.00,0.00,0.00,13392.00,4944.00,8448.00,0.00,0.00,720.00,3612.00,1036.00,126252.00,0.00,0.00,1040.00,85448.00,85456.00,82740.00,2716.00,-8.00,-108.00,3140.00,2876.00,33856.00,34296.00,-440.00,-2628.00,10000.00
1976:Q1,312071.00,133035.00,20804.00,55664.00,656.00,97540.00,6016.00,1260.00,-2904.00,392827.00,136812.00,143703.00,50484.00,56872.00,4956.00,-80756.00,39524.00,-496.00,5088.00,-45824.00,-46361.00,43660.00,-841.00,-89180.00,31068.00,2142.00,5934.00,192.00,0.00,0.00,0.00,13760.00,10996.00,2764.00,0.00,0.00,16.00,8196.00,828.00,120248.00,0.00,0.00,592.00,80252.00,80028.00,70608.00,9420.00,224.00,-88.00,6064.00,-396.00,33824.00,32100.00,1724.00,537.00,3072.00
1976:Q2,318958.00,138739.00,21340.00,54756.00,720.00,98924.00,6226.00,1188.00,-2935.00,395131.00,138536.00,142095.00,51756.00,58092.00,4652.00,-76173.00,40144.00,1032.00,4516.00,-41577.00,-56861.00,43420.00,-2998.00,-97283.00,22793.00,4784.00,11268.00,416.00,0.00,0.00,0.00,-6276.00,-1728.00,-4548.00,0.00,0.00,1532.00,10213.00,856.00,120076.00,0.00,0.00,1356.00,89128.00,88960.00,70956.00,18004.00,168.00,-88.00,3368.00,1336.00,24976.00,23020.00,1956.00,15284.00,15736.00
1976:Q3,326737.00,144527.00,21668.00,54400.00,744.00,100600.00,6476.00,1184.00,-2862.00,406227.00,137984.00,147911.00,56020.00,59440.00,4872.00,-79490.00,40988.00,-468.00,5328.00,-43362.00,-37745.00,45596.00,-4337.00,-79004.00,24740.00,2272.00,-848.00,-616.00,0.00,0.00,0.00,17468.00,14292.00,3176.00,0.00,0.00,408.00,4744.00,1312.00,103744.00,0.00,1200.00,-404.00,74832.00,73692.00,57000.00,16692.00,1140.00,-128.00,6700.00,212.00,21332.00,23500.00,-2168.00,-5617.00,-756.00
1976:Q4,332586.00,150087.00,21684.00,53488.00,736.00,102080.00,6172.00,1260.00,-2921.00,415583.00,142684.00,150271.00,56184.00,61180.00,5264.00,-82997.00,41860.00,812.00,5204.00,-47153.00,-43390.00,46320.00,-1372.00,-88338.00,9742.00,498.00,-934.00,644.00,0.00,0.00,0.00,6800.00,6512.00,288.00,0.00,0.00,-140.00,1994.00,880.00,98080.00,0.00,1600.00,412.00,51292.00,52908.00,39676.00,13232.00,-1616.00,-60.00,4224.00,1244.00,39368.00,37124.00,2244.00,-3763.00,-5432.00
1977:Q1,347305.00,155268.00,21956.00,56884.00,708.00,107488.00,6831.00,1264.00,-3094.00,419492.00,144984.00,152312.00,54540.00,62044.00,5612.00,-72187.00,42572.00,-824.00,-1148.00,-27643.00,-36844.00,47960.00,144.00,-84948.00,2896.00,1594.00,2134.00,-564.00,0.00,0.00,0.00,5648.00,4780.00,868.00,0.00,0.00,-724.00,-5660.00,468.00,87844.00,0.00,0.00,-44.00,50904.00,51520.00,39032.00,12488.00,-616.00,-132.00,4132.00,208.00,32776.00,34876.00,-2100.00,9201.00,-964.00
1977:Q2,361277.00,160972.00,22528.00,61676.00,696.00,110136.00,7049.00,1404.00,-3184.00,427612.00,148364.00,151432.00,58388.00,63776.00,5652.00,-66335.00,43376.00,104.00,5448.00,-28511.00,-27796.00,49368.00,-937.00,-76227.00,4661.00,418.00,5914.00,880.00,0.00,0.00,0.00,3012.00,-1796.00,4808.00,0.00,0.00,-740.00,-6123.00,1300.00,80888.00,0.00,0.00,468.00,32620.00,32932.00,27216.00,5716.00,-312.00,-120.00,3108.00,668.00,44144.00,43292.00,852.00,-715.00,14208.00
1977:Q3,367930.00,162624.00,23200.00,63784.00,724.00,112248.00,7246.00,1756.00,-3652.00,441052.00,150144.00,157088.00,61832.00,65780.00,6208.00,-73122.00,43996.00,-4.00,6368.00,-35490.00,-37358.00,49836.00,-3465.00,-83729.00,23019.00,-372.00,-1568.00,-200.00,0.00,0.00,0.00,18208.00,13076.00,5132.00,0.00,0.00,1816.00,4335.00,800.00,106748.00,0.00,0.00,396.00,108496.00,110488.00,56592.00,53896.00,-1992.00,-100.00,3168.00,396.00,-5608.00,-2752.00,-2856.00,1868.00,4620.00
1977:Q4,378968.00,171188.00,23208.00,64116.00,780.00,114440.00,7138.00,1884.00,-3786.00,454952.00,154896.00,159256.00,61268.00,69444.00,10088.00,-75984.00,44968.00,-28.00,5476.00,-36464.00,-54602.00,49628.00,-1426.00,-102804.00,5328.00,-304.00,-8216.00,472.00,0.00,0.00,0.00,12592.00,6672.00,5920.00,0.00,0.00,-3400.00,3404.00,780.00,108132.00,0.00,200.00,180.00,60008.00,60180.00,49376.00,10804.00,-172.00,-100.00,2412.00,1412.00,44020.00,43616.00,404.00,18138.00,-13496.00
1978:Q1,389003.00,173360.00,23952.00,60748.00,868.00,123828.00,8027.00,2028.00,-3808.00,467160.00,157172.00,161188.00,66380.00,73960.00,8460.00,-78157.00,46000.00,40.00,5900.00,-38097.00,-33093.00,50556.00,85.00,-83734.00,17134.00,-998.00,-5926.00,-752.00,0.00,0.00,0.00,19208.00,14772.00,4436.00,0.00,0.00,4756.00,-494.00,1340.00,100868.00,0.00,0.00,544.00,58096.00,59388.00,38484.00,20904.00,-1292.00,-96.00,3068.00,212.00,39044.00,39664.00,-620.00,-5004.00,-15756.00
1978:Q2,417385.00,182944.00,25364.00,72812.00,940.00,127636.00,8802.00,2180.00,-3293.00,476280.00,160968.00,160676.00,69156.00,77340.00,8140.00,-58895.00,47020.00,1272.00,6636.00,-19783.00,-18252.00,53804.00,-3188.00,-68868.00,33536.00,-1134.00,18686.00,1444.00,0.00,0.00,0.00,11764.00,8336.00,3428.00,0.00,0.00,1840.00,416.00,520.00,102404.00,0.00,0.00,388.00,55460.00,55848.00,54160.00,1688.00,-388.00,-108.00,2076.00,1224.00,43364.00,46020.00,-2656.00,-1531.00,33384.00
1978:Q3,435414.00,195376.00,25476.00,73868.00,988.00,130132.00,9147.00,2304.00,-1877.00,488496.00,162484.00,168640.00,68380.00,80944.00,8048.00,-53082.00,48000.00,-516.00,7032.00,-11598.00,-8420.00,56092.00,1052.00,-65564.00,33572.00,-542.00,4326.00,-420.00,0.00,0.00,0.00,25800.00,17872.00,7928.00,0.00,0.00,964.00,2764.00,680.00,99136.00,0.00,200.00,516.00,87224.00,89432.00,39380.00,50052.00,-2208.00,-104.00,3568.00,268.00,7464.00,7432.00,32.00,-3178.00,10648.00
1978:Q4,453499.00,205116.00,26320.00,78172.00,1020.00,133264.00,9809.00,2400.00,-2602.00,502664.00,167236.00,171104.00,69980.00,84204.00,10140.00,-49165.00,48812.00,936.00,7520.00,-8809.00,-21728.00,58516.00,-505.00,-79739.00,16789.00,-9856.00,716.00,-16.00,0.00,0.00,0.00,12880.00,9388.00,3492.00,0.00,0.00,3340.00,8273.00,1452.00,96528.00,0.00,0.00,448.00,37664.00,39116.00,-3028.00,42144.00,-1452.00,-80.00,8884.00,1056.00,48556.00,46416.00,2140.00,12919.00,-61888.00
1979:Q1,469550.00,211591.00,25856.00,74820.00,1028.00,145928.00,10400.00,2452.00,-2525.00,509163.00,170800.00,175335.00,67412.00,87564.00,8052.00,-39613.00,49796.00,-724.00,8480.00,2427.00,4927.00,58332.00,-2542.00,-50863.00,9593.00,9594.00,-22018.00,-28.00,0.00,0.00,0.00,16376.00,8544.00,7832.00,0.00,0.00,956.00,3873.00,840.00,60456.00,4556.00,0.00,1104.00,11912.00,14424.00,9796.00,4628.00,-2512.00,-104.00,1660.00,-72.00,41400.00,42588.00,-1188.00,-2500.00,-28088.00
1979:Q2,480945.00,219935.00,25936.00,75352.00,1080.00,147940.00,10674.00,2520.00,-2492.00,520183.00,174848.00,178683.00,68288.00,89912.00,8452.00,-39238.00,51020.00,700.00,8040.00,3042.00,8924.00,60048.00,-252.00,-50872.00,43480.00,-452.00,20704.00,152.00,0.00,0.00,0.00,26792.00,19952.00,6840.00,0.00,0.00,2964.00,-7196.00,516.00,94352.00,0.00,2000.00,1292.00,34756.00,36544.00,51748.00,-15204.00,-1788.00,-164.00,3884.00,1052.00,51532.00,43088.00,8444.00,-5882.00,26388.00
1979:Q3,493597.00,229435.00,25344.00,74828.00,1176.00,151196.00,11513.00,2572.00,-2467.00,538443.00,174176.00,193215.00,70984.00,92276.00,7792.00,-44846.00,52424.00,-196.00,9268.00,-1494.00,-14078.00,64648.00,-2730.00,-75996.00,21088.00,-5074.00,4674.00,96.00,0.00,0.00,0.00,18700.00,12396.00,6304.00,0.00,0.00,1328.00,996.00,368.00,97084.00,0.00,0.00,1120.00,84244.00,84548.00,47284.00,37264.00,-304.00,-100.00,4212.00,8.00,7600.00,11912.00,-4312.00,12584.00,2260.00
1979:Q4,504000.00,238563.00,25600.00,72712.00,1308.00,154128.00,12247.00,2628.00,-3186.00,558379.00,184132.00,197035.00,72620.00,96072.00,8520.00,-54379.00,53780.00,1108.00,10324.00,-12031.00,-8267.00,63948.00,-5870.00,-66345.00,16007.00,1570.00,-6498.00,40.00,0.00,0.00,0.00,15260.00,9832.00,5428.00,0.00,0.00,4356.00,895.00,384.00,82352.00,0.00,0.00,924.00,44724.00,45252.00,43032.00,2220.00,-528.00,-104.00,-780.00,1084.00,36504.00,44688.00,-8184.00,-3764.00,1832.00
1980:Q1,518869.00,238273.00,27612.00,78632.00,1480.00,160484.00,12813.00,2736.00,-3161.00,582385.00,191332.00,205397.00,74552.00,102252.00,8852.00,-63516.00,55260.00,-1240.00,10640.00,-17656.00,-6173.00,68324.00,-2632.00,-71865.00,28295.00,8912.00,-17232.00,-392.00,0.00,0.00,0.00,27272.00,17288.00,9984.00,0.00,0.00,6100.00,3427.00,208.00,100160.00,4608.00,4672.00,864.00,54480.00,54736.00,69020.00,-14284.00,-256.00,-84.00,1348.00,-128.00,34400.00,30584.00,3816.00,-11483.00,-20472.00
1980:Q2,515758.00,244173.00,33552.00,62124.00,1600.00,161332.00,13727.00,2832.00,-3582.00,603161.00,202020.00,210677.00,73924.00,107264.00,9276.00,-87403.00,56968.00,-504.00,10464.00,-40395.00,-68608.00,69008.00,751.00,-138367.00,6565.00,-1018.00,4502.00,-604.00,0.00,0.00,0.00,26268.00,17912.00,8356.00,0.00,0.00,1912.00,-24983.00,488.00,144932.00,0.00,200.00,560.00,111532.00,112288.00,129144.00,-16856.00,-756.00,-128.00,2456.00,976.00,29336.00,34744.00,-5408.00,28213.00,1192.00
1980:Q3,535530.00,252789.00,36144.00,66968.00,1656.00,163784.00,14955.00,2780.00,-3546.00,635877.00,201712.00,239093.00,77288.00,108068.00,9716.00,-100347.00,58748.00,-1196.00,9288.00,-49691.00,-50915.00,70268.00,-1898.00,-119285.00,21559.00,3376.00,-3936.00,920.00,0.00,0.00,0.00,20908.00,15892.00,5016.00,0.00,0.00,4508.00,-5329.00,1112.00,140844.00,0.00,1000.00,304.00,96096.00,96544.00,95804.00,740.00,-448.00,-116.00,1312.00,72.00,42176.00,41740.00,436.00,1224.00,-4504.00
1980:Q4,564621.00,267249.00,37344.00,73552.00,1652.00,168924.00,15955.00,4220.00,-4275.00,658361.00,213380.00,240193.00,82316.00,112532.00,9940.00,-93740.00,60592.00,824.00,10508.00,-44480.00,-10099.00,73412.00,-12492.00,-71019.00,45001.00,8576.00,6520.00,-764.00,0.00,0.00,0.00,20004.00,13336.00,6668.00,0.00,0.00,2592.00,7669.00,404.00,116020.00,0.00,-3000.00,528.00,83412.00,83924.00,80332.00,3592.00,-512.00,-88.00,3944.00,1340.00,29884.00,36280.00,-6396.00,-34381.00,8432.00
1981:Q1,607692.00,278363.00,50660.00,71512.00,1584.00,189048.00,17310.00,3472.00,-4257.00,679516.00,221112.00,244575.00,77621.00,126032.00,10176.00,-71824.00,62368.00,-1516.00,10060.00,-18000.00,-32826.00,75404.00,204.00,-108434.00,67782.00,12922.00,20374.00,104.00,0.00,0.00,0.00,30556.00,25056.00,5500.00,0.00,0.00,2568.00,1150.00,108.00,176216.00,4372.00,1200.00,440.00,120840.00,121056.00,119492.00,1564.00,-216.00,-120.00,3492.00,-128.00,46120.00,33844.00,12276.00,14826.00,4872.00
1981:Q2,617509.00,288999.00,51828.00,64280.00,1536.00,191460.00,18388.00,2980.00,-1962.00,693077.00,229812.00,245779.00,77642.00,129536.00,10308.00,-75568.00,64436.00,-212.00,9268.00,-20188.00,-32679.00,79580.00,-5320.00,-106939.00,-20755.00,3412.00,-32012.00,-264.00,0.00,0.00,0.00,29400.00,23248.00,6152.00,0.00,0.00,3048.00,-26339.00,2000.00,86184.00,0.00,1000.00,396.00,73472.00,74108.00,73060.00,1048.00,-636.00,-108.00,-52.00,1336.00,10140.00,36660.00,-26520.00,12491.00,5664.00
1981:Q3,634596.00,301399.00,49144.00,67204.00,1492.00,194912.00,19797.00,3016.00,-2368.00,717181.00,230864.00,263727.00,76134.00,135744.00,10712.00,-82585.00,66216.00,-1616.00,8008.00,-22761.00,-40608.00,81672.00,-13056.00,-109224.00,7156.00,1740.00,-7972.00,-360.00,0.00,0.00,0.00,19240.00,16308.00,2932.00,0.00,0.00,2552.00,-9184.00,1140.00,116380.00,0.00,1000.00,432.00,64440.00,64688.00,69860.00,-5172.00,-248.00,-112.00,-2228.00,-96.00,52944.00,37584.00,15360.00,17847.00,-22716.00
1981:Q4,624454.00,295899.00,48084.00,59808.00,1456.00,196616.00,21413.00,3044.00,-1866.00,737740.00,243412.00,265947.00,72889.00,142404.00,13088.00,-113286.00,68088.00,-148.00,8044.00,-53094.00,-59766.00,85060.00,-3932.00,-140894.00,27298.00,456.00,21112.00,-48.00,0.00,0.00,0.00,16620.00,11448.00,5172.00,0.00,0.00,2000.00,-13502.00,660.00,168192.00,0.00,0.00,512.00,123580.00,123844.00,121748.00,2096.00,-264.00,-96.00,944.00,1440.00,41812.00,38732.00,3080.00,6672.00,12140.00
1982:Q1,618075.00,295213.00,43472.00,48608.00,1336.00,204356.00,22909.00,3952.00,-1771.00,751258.00,247632.00,269249.00,74025.00,146800.00,13552.00,-133183.00,70024.00,-2768.00,5208.00,-65599.00,-97492.00,84868.00,-3532.00,-178828.00,9200.00,4076.00,13184.00,516.00,0.00,0.00,0.00,12736.00,10444.00,2292.00,0.00,0.00,4316.00,-26732.00,1104.00,188028.00,0.00,1000.00,416.00,136780.00,139172.00,125056.00,14116.00,-2392.00,-104.00,1968.00,140.00,47828.00,34156.00,13672.00,31893.00,13272.00
1982:Q2,624606.00,301669.00,39964.00,50444.00,1328.00,205528.00,23353.00,4256.00,-1936.00,763932.00,249188.00,276457.00,74227.00,150908.00,13152.00,-139326.00,72020.00,1020.00,7152.00,-75478.00,-79852.00,90280.00,-1028.00,-169104.00,-14884.00,4370.00,-28862.00,696.00,0.00,0.00,0.00,21632.00,17500.00,4132.00,0.00,0.00,5024.00,-19784.00,2040.00,154220.00,0.00,1000.00,348.00,101040.00,101124.00,96856.00,4268.00,-84.00,-128.00,7100.00,1456.00,43404.00,36440.00,6964.00,4374.00,-18792.00
1982:Q3,614741.00,289737.00,40056.00,50816.00,1320.00,206976.00,23630.00,4524.00,-2318.00,790565.00,257316.00,291657.00,73080.00,155932.00,12580.00,-175824.00,73552.00,-152.00,7488.00,-109608.00,-134668.00,90316.00,-504.00,-224480.00,48380.00,3342.00,20318.00,112.00,0.00,0.00,0.00,20848.00,21064.00,-216.00,0.00,0.00,-464.00,2988.00,1236.00,272860.00,0.00,1600.00,284.00,228384.00,228552.00,226180.00,2372.00,-168.00,-120.00,4776.00,40.00,37896.00,37268.00,628.00,25060.00,23248.00
1982:Q4,617226.00,295765.00,40332.00,46320.00,1504.00,207312.00,23736.00,4792.00,-2535.00,827400.00,268496.00,306577.00,76275.00,157084.00,18968.00,-210174.00,75076.00,-376.00,8772.00,-143494.00,-124949.00,94360.00,-9704.00,-209605.00,45947.00,5952.00,21076.00,564.00,0.00,0.00,0.00,9596.00,6348.00,3248.00,0.00,0.00,10292.00,-2625.00,1092.00,255552.00,0.00,1600.00,380.00,227756.00,228124.00,206432.00,21692.00,-368.00,-124.00,5172.00,1748.00,19020.00,39684.00,-20664.00,-18545.00,11272.00
1983:Q1,624300.00,289538.00,41064.00,48200.00,1152.00,217588.00,24100.00,4788.00,-2130.00,831253.00,273328.00,305890.00,73703.00,158888.00,19444.00,-206953.00,76608.00,-2760.00,10516.00,-138101.00,-177978.00,96768.00,40.00,-274786.00,26050.00,6016.00,9260.00,-708.00,0.00,0.00,0.00,4920.00,6636.00,-1716.00,0.00,0.00,3704.00,890.00,1968.00,300836.00,0.00,0.00,448.00,261012.00,260868.00,247000.00,13868.00,144.00,-60.00,-1280.00,112.00,40604.00,33592.00,7012.00,39877.00,17772.00
1983:Q2,649941.00,295282.00,45256.00,60160.00,1244.00,220796.00,24117.00,5108.00,-2022.00,850778.00,278780.00,311042.00,76684.00,163136.00,21136.00,-200837.00,77976.00,2680.00,8540.00,-134081.00,-162924.00,100044.00,-14632.00,-248336.00,37440.00,1122.00,4946.00,-804.00,0.00,0.00,0.00,15248.00,12092.00,3156.00,0.00,0.00,1312.00,14564.00,1052.00,285776.00,0.00,0.00,532.00,244064.00,244236.00,206132.00,38104.00,-172.00,-128.00,7192.00,1620.00,32496.00,35276.00,-2780.00,28843.00,6712.00
1983:Q3,644070.00,277342.00,45452.00,67596.00,1220.00,224320.00,24837.00,5304.00,-2001.00,861410.00,287400.00,304886.00,77316.00,170052.00,21756.00,-217340.00,79796.00,-1676.00,9568.00,-145436.00,-125708.00,104328.00,-5176.00,-224860.00,25520.00,-444.00,7480.00,140.00,0.00,0.00,0.00,9008.00,7560.00,1448.00,0.00,0.00,2028.00,6064.00,1244.00,250380.00,0.00,0.00,548.00,205656.00,205752.00,178884.00,26868.00,-96.00,-56.00,5500.00,208.00,38524.00,36456.00,2068.00,-19728.00,9580.00
1983:Q4,660754.00,284934.00,45760.00,69424.00,1228.00,229568.00,25782.00,5680.00,-1622.00,855658.00,271904.00,307054.00,79780.00,175808.00,21112.00,-194904.00,81468.00,3540.00,10612.00,-127588.00,-67506.00,108212.00,-28.00,-175690.00,-34134.00,4876.00,-54740.00,-432.00,0.00,0.00,0.00,6716.00,4724.00,1992.00,0.00,0.00,8020.00,14.00,1412.00,141556.00,0.00,0.00,344.00,88600.00,88636.00,69576.00,19060.00,-36.00,-80.00,8636.00,1892.00,42164.00,40412.00,1752.00,-60082.00,-62592.00
1984:Q1,694186.00,287888.00,46972.00,80264.00,1324.00,247780.00,26467.00,6096.00,-2605.00,873944.00,280616.00,309904.00,79812.00,182800.00,20812.00,-179758.00,83760.00,692.00,10336.00,-107026.00,-138241.00,110488.00,-2824.00,-245905.00,80831.00,2154.00,51458.00,560.00,0.00,0.00,0.00,6360.00,7640.00,-1280.00,0.00,0.00,3464.00,14531.00,2304.00,326736.00,0.00,0.00,696.00,253452.00,253600.00,227392.00,26208.00,-148.00,-148.00,8228.00,344.00,64164.00,34528.00,29636.00,31215.00,58988.00
1984:Q2,707163.00,294596.00,47468.00,79544.00,1328.00,252480.00,28024.00,6288.00,-2565.00,896177.00,293256.00,312060.00,81845.00,188412.00,20604.00,-189014.00,85552.00,7720.00,11436.00,-122618.00,-163900.00,113676.00,-6232.00,-271344.00,-37068.00,2452.00,-54492.00,100.00,0.00,0.00,0.00,10768.00,9796.00,972.00,0.00,0.00,5660.00,-2788.00,1232.00,234276.00,0.00,0.00,620.00,182236.00,182284.00,155108.00,27176.00,-48.00,-96.00,9812.00,1816.00,39888.00,35120.00,4768.00,41282.00,-52308.00
1984:Q3,714111.00,307340.00,47448.00,70104.00,1228.00,256528.00,27888.00,6344.00,-2769.00,909466.00,295100.00,312788.00,82286.00,198788.00,20504.00,-195355.00,87304.00,452.00,12288.00,-120791.00,-125414.00,114356.00,-4316.00,-235454.00,60498.00,2802.00,48582.00,392.00,0.00,0.00,0.00,12484.00,16612.00,-4128.00,0.00,0.00,6676.00,-12462.00,2024.00,295952.00,0.00,0.00,332.00,245264.00,245292.00,219348.00,25944.00,-28.00,-112.00,5700.00,212.00,44556.00,40560.00,3996.00,4623.00,49872.00
1984:Q4,729209.00,317748.00,47312.00,71040.00,1336.00,259728.00,28483.00,6368.00,-2806.00,934433.00,299148.00,318900.00,90277.00,205308.00,20800.00,-205224.00,88996.00,2584.00,13192.00,-132004.00,-74373.00,123840.00,-2456.00,-195757.00,17719.00,2968.00,-24492.00,1076.00,0.00,0.00,0.00,37388.00,31076.00,6312.00,0.00,0.00,4528.00,-5405.00,1656.00,213476.00,0.00,0.00,564.00,182156.00,182200.00,150124.00,32076.00,-44.00,-44.00,4832.00,1964.00,24004.00,42900.00,-18896.00,-57631.00,-31504.00
1985:Q1,782147.00,353018.00,46364.00,75912.00,1416.00,272112.00,28738.00,7048.00,-2461.00,949946.00,307484.00,327182.00,86244.00,208260.00,20776.00,-167799.00,90812.00,2188.00,10660.00,-89835.00,-113868.00,124724.00,188.00,-238780.00,63196.00,340.00,40624.00,-276.00,0.00,0.00,0.00,25804.00,25000.00,804.00,0.00,0.00,6816.00,-11732.00,1620.00,301976.00,0.00,0.00,1108.00,283404.00,283460.00,214784.00,68676.00,-56.00,-100.00,11432.00,144.00,5988.00,-18356.00,24344.00,24033.00,52408.00
1985:Q2,745790.00,307582.00,45652.00,74492.00,1848.00,275496.00,29349.00,12804.00,-1433.00,962915.00,312780.00,328126.00,88201.00,213144.00,20664.00,-217125.00,92408.00,1944.00,13492.00,-140153.00,-176220.00,131036.00,-192.00,-307064.00,-12084.00,976.00,-34880.00,-108.00,0.00,0.00,0.00,25976.00,23988.00,1988.00,0.00,0.00,4528.00,-8872.00,296.00,294980.00,0.00,0.00,72.00,243832.00,243868.00,166856.00,77012.00,-36.00,-80.00,9884.00,1876.00,39396.00,32396.00,7000.00,36067.00,-33940.00
