date,FU893064105.Q,FU103164103.Q,FU793164105.Q,FU763164103.Q,FU513164103.Q,FU543164173.Q,FU554090005.Q,FU564090005.Q,FU643164103.Q,FU403164105.Q,FU663164103.Q,FU733164103.Q,FU503164105.Q,FU263164103.Q,FU893064105.Q,FU153064105.Q,FU313064105.Q,FU213064103.Q,FU713064103.Q,FU763064105.Q,FU753064103.Q,FU513064105.Q,FU543064105.Q,FU573064105.Q,FU343064105.Q,FU223064145.Q,FU653064100.Q,FU553064103.Q,FU563064103.Q,FU663064103.Q,FU503064105.Q,FU263064105.Q
1993:Q2,33009.00,5800.00,13526.00,369.00,2773.00,63.00,5924.00,144.00,2028.00,593.00,-1.00,1633.00,0.00,13683.00,33009.00,-12789.00,0.00,367.00,0.00,287.00,154.00,229.00,653.00,5657.00,345.00,-682.00,35605.00,928.00,144.00,3482.00,0.00,-1371.00
1993:Q3,39952.00,8075.00,11303.00,33.00,83.00,-1035.00,5924.00,6.00,3868.00,593.00,1078.00,753.00,0.00,20574.00,39952.00,-274.00,0.00,90.00,0.00,1234.00,-139.00,257.00,2941.00,-9520.00,396.00,6218.00,35778.00,928.00,6.00,1756.00,0.00,281.00
1993:Q4,41648.00,5375.00,15488.00,892.00,52.00,-268.00,5924.00,169.00,5701.00,593.00,1653.00,772.00,0.00,20785.00,41648.00,-24830.00,0.00,281.00,0.00,521.00,-15.00,193.00,5856.00,3702.00,526.00,12074.00,30921.00,928.00,169.00,2153.00,0.00,9169.00
1994:Q1,22222.00,-2400.00,5416.00,634.00,-785.00,-209.00,591.00,217.00,3341.00,81.00,1819.00,-273.00,0.00,19206.00,22222.00,-21109.00,0.00,777.00,0.00,-1298.00,-1.00,200.00,2941.00,-10123.00,588.00,6453.00,41735.00,1516.00,217.00,-1894.00,0.00,2220.00
1994:Q2,14823.00,-500.00,2781.00,15.00,-750.00,-238.00,591.00,-266.00,3822.00,81.00,98.00,-572.00,0.00,12542.00,14823.00,-39456.00,0.00,489.00,0.00,-863.00,0.00,201.00,3004.00,17568.00,371.00,8276.00,32161.00,1516.00,-266.00,-1629.00,0.00,-6549.00
1994:Q3,-3923.00,-12500.00,1584.00,564.00,-710.00,-532.00,591.00,-87.00,3034.00,81.00,504.00,-1861.00,0.00,6993.00,-3923.00,-47503.00,0.00,-160.00,0.00,-408.00,0.00,201.00,1893.00,10692.00,397.00,2192.00,29292.00,1516.00,-87.00,-84.00,0.00,-1864.00
1994:Q4,-20044.00,-29500.00,96.00,554.00,-1301.00,-767.00,591.00,108.00,924.00,81.00,2276.00,-2370.00,0.00,9360.00,-20044.00,-15688.00,0.00,422.00,0.00,-578.00,0.00,201.00,1643.00,-23532.00,346.00,9146.00,13133.00,1516.00,108.00,252.00,0.00,-7013.00
1995:Q1,-6803.00,-10900.00,-627.00,143.00,-753.00,-667.00,1991.00,-16.00,854.00,-155.00,-1360.00,-664.00,0.00,4724.00,-6803.00,-3519.00,0.00,-567.00,0.00,-54.00,2.00,1082.00,-3600.00,-16072.00,376.00,-4550.00,25929.00,-137.00,-16.00,267.00,0.00,-5944.00
1995:Q2,-1489.00,-13730.00,-588.00,1228.00,-571.00,-1554.00,1991.00,141.00,2651.00,-155.00,-2336.00,-1983.00,0.00,12829.00,-1489.00,-20455.00,0.00,-444.00,0.00,746.00,4.00,-363.00,-6000.00,-19517.00,634.00,6159.00,34403.00,-137.00,141.00,250.00,0.00,3090.00
1995:Q3,3716.00,-19100.00,-2581.00,538.00,-526.00,-135.00,1991.00,78.00,1643.00,-155.00,-3505.00,-2510.00,0.00,25397.00,3716.00,-22065.00,0.00,7623.00,0.00,1631.00,-6.00,-563.00,-3768.00,-26373.00,734.00,8550.00,34728.00,-137.00,78.00,1180.00,0.00,2104.00
1995:Q4,4439.00,-14600.00,-3420.00,696.00,-345.00,-1200.00,1991.00,238.00,2486.00,-155.00,-945.00,-6186.00,0.00,22459.00,4439.00,4287.00,0.00,5520.00,0.00,436.00,5.00,-1032.00,-4899.00,-29690.00,891.00,8006.00,8201.00,-137.00,238.00,6043.00,0.00,6570.00
1996:Q1,7228.00,-15225.00,-7062.00,802.00,-2964.00,-2215.00,73.00,247.00,1833.00,-109.00,-1273.00,-3456.00,0.00,29515.00,7228.00,-24811.00,0.00,2900.00,0.00,932.00,0.00,-4118.00,-1603.00,-27784.00,1032.00,-2022.00,71416.00,-662.00,247.00,-8087.00,0.00,-212.00
1996:Q2,27173.00,3475.00,-1532.00,806.00,-231.00,-281.00,73.00,150.00,2465.00,-109.00,-897.00,-3508.00,0.00,25230.00,27173.00,-28327.00,0.00,4631.00,0.00,164.00,0.00,358.00,913.00,-28915.00,1243.00,-2249.00,74024.00,-662.00,150.00,2999.00,0.00,2844.00
1996:Q3,-21278.00,-28125.00,-5074.00,721.00,-667.00,-768.00,73.00,143.00,2994.00,-109.00,-1443.00,-6018.00,0.00,11921.00,-21278.00,-63983.00,0.00,3672.00,0.00,497.00,-2.00,683.00,454.00,-18651.00,894.00,22989.00,41243.00,-662.00,143.00,-3488.00,0.00,-5067.00
1996:Q4,1152.00,-7450.00,-7580.00,823.00,-960.00,-5545.00,73.00,550.00,5017.00,-109.00,-2918.00,-4511.00,0.00,16182.00,1152.00,-33334.00,0.00,3274.00,0.00,815.00,-2.00,-3992.00,1274.00,-15761.00,1033.00,-555.00,41616.00,-662.00,550.00,6634.00,0.00,262.00
1997:Q1,-9417.00,-13950.00,-14505.00,159.00,-5173.00,-583.00,-2793.00,313.00,6045.00,-172.00,1051.00,-13352.00,0.00,19038.00,-9417.00,-29687.00,0.00,2562.00,0.00,142.00,0.00,679.00,-1399.00,-39422.00,926.00,647.00,52990.00,-2510.00,313.00,776.00,0.00,4567.00
1997:Q2,-6142.00,-14675.00,-9958.00,887.00,-1831.00,536.00,-2793.00,408.00,6486.00,-485.00,-4588.00,-8578.00,0.00,18491.00,-6142.00,-30131.00,0.00,2459.00,0.00,-43.00,0.00,165.00,-932.00,-34711.00,1090.00,-4552.00,43941.00,-2510.00,408.00,-1426.00,0.00,20099.00
1997:Q3,-7425.00,-22875.00,-3616.00,443.00,-1937.00,-579.00,-2793.00,1037.00,8447.00,-522.00,-2131.00,-5581.00,0.00,19066.00,-7425.00,-65428.00,0.00,4663.00,0.00,-143.00,-3.00,686.00,-236.00,-35896.00,1210.00,5170.00,57149.00,-2510.00,1037.00,3266.00,0.00,23610.00
1997:Q4,-24751.00,-25875.00,142.00,1687.00,-4808.00,-3343.00,-2793.00,1682.00,11539.00,-190.00,-242.00,-3390.00,0.00,982.00,-24751.00,-45258.00,0.00,7116.00,0.00,804.00,0.00,1056.00,729.00,-42777.00,1178.00,8174.00,39866.00,-2510.00,1682.00,-239.00,0.00,5428.00
1998:Q1,-8580.00,-21675.00,6193.00,106.00,1735.00,-903.00,-1708.00,574.00,8974.00,555.00,-173.00,-2967.00,0.00,6902.00,-8580.00,-90087.00,0.00,2033.00,0.00,709.00,0.00,-1182.00,-1399.00,-5361.00,1027.00,-13948.00,70401.00,-2941.00,574.00,4622.00,0.00,26972.00
1998:Q2,-2140.00,-17808.00,2483.00,1381.00,-1660.00,584.00,-1708.00,860.00,6851.00,347.00,-20.00,-4152.00,0.00,13185.00,-2140.00,-57341.00,0.00,4965.00,0.00,716.00,0.00,-2878.00,-146.00,-11729.00,1436.00,-7791.00,60387.00,-2941.00,860.00,3227.00,0.00,9095.00
1998:Q3,-62463.00,-64840.00,3633.00,635.00,-2242.00,-1099.00,-1708.00,1530.00,1758.00,891.00,6784.00,-2916.00,0.00,-1256.00,-62463.00,-24051.00,0.00,1965.00,0.00,1147.00,0.00,1729.00,947.00,-23387.00,446.00,-4606.00,1359.00,-2941.00,1530.00,-2676.00,0.00,-13925.00
1998:Q4,-37456.00,-111214.00,-8773.00,1690.00,-2556.00,-3288.00,-1708.00,3060.00,2254.00,848.00,-4065.00,-5008.00,0.00,82531.00,-37456.00,-59628.00,0.00,-17782.00,0.00,251.00,0.00,-3022.00,-777.00,10392.00,1069.00,-1805.00,37598.00,-2941.00,3060.00,-11135.00,0.00,7264.00
1999:Q1,-12703.00,-6920.00,-818.00,484.00,-1689.00,-1126.00,3252.00,305.00,1458.00,741.00,-136.00,-4107.00,0.00,-4965.00,-12703.00,5103.00,0.00,-3347.00,0.00,912.00,0.00,802.00,3766.00,-70119.00,1064.00,-12165.00,45683.00,1297.00,305.00,5974.00,0.00,8022.00
1999:Q2,4828.00,-76700.00,10463.00,217.00,-2254.00,-790.00,5630.00,2565.00,1557.00,860.00,2517.00,161.00,0.00,71065.00,4828.00,-25071.00,0.00,-7972.00,0.00,-1004.00,0.00,-1278.00,4195.00,-49709.00,1282.00,5227.00,41223.00,1880.00,2565.00,2578.00,0.00,30912.00
1999:Q3,-5829.00,-26188.00,-10044.00,-23.00,-1764.00,-1707.00,-12348.00,1416.00,3070.00,1113.00,7254.00,-7055.00,0.00,30403.00,-5829.00,-4182.00,0.00,6102.00,0.00,739.00,0.00,-1340.00,5559.00,-53776.00,929.00,5506.00,36356.00,-15662.00,1416.00,-6766.00,0.00,19290.00
1999:Q4,19326.00,-560.00,2078.00,3170.00,-2072.00,-2372.00,-1442.00,7876.00,469.00,1239.00,-1994.00,-2796.00,0.00,17808.00,19326.00,-70833.00,0.00,-16443.00,0.00,652.00,0.00,97.00,4958.00,-3037.00,1141.00,-4727.00,50126.00,-2036.00,7876.00,5962.00,0.00,45590.00
2000:Q1,38198.00,27044.00,-7637.00,103.00,-3286.00,-1545.00,625.00,522.00,646.00,458.00,1907.00,-7067.00,0.00,18791.00,38198.00,-190206.00,0.00,-4151.00,0.00,575.00,0.00,-2440.00,-2658.00,40335.00,2077.00,-6976.00,130682.00,-742.00,522.00,7765.00,0.00,63415.00
2000:Q2,8152.00,-50630.00,11558.00,1234.00,-378.00,3216.00,119.00,11578.00,656.00,-687.00,345.00,-4525.00,0.00,47224.00,8152.00,-85689.00,0.00,3010.00,0.00,-124.00,0.00,-3056.00,-1547.00,-3255.00,1248.00,7120.00,41249.00,1186.00,11578.00,693.00,0.00,35739.00
2000:Q3,-2406.00,-10731.00,-8254.00,1077.00,-241.00,-1234.00,-3498.00,3519.00,115.00,206.00,-6515.00,-1683.00,0.00,16579.00,-2406.00,-152389.00,0.00,-946.00,0.00,710.00,0.00,-4205.00,-965.00,3506.00,1264.00,44164.00,44513.00,-1823.00,3519.00,4658.00,0.00,55588.00
2000:Q4,-38366.00,-83887.00,21401.00,1969.00,-594.00,-1189.00,-2751.00,26792.00,744.00,-317.00,21.00,-3274.00,0.00,24120.00,-38366.00,-126556.00,0.00,8234.00,0.00,-456.00,0.00,9992.00,-5972.00,23793.00,626.00,-32664.00,16894.00,1436.00,26792.00,-3538.00,0.00,43053.00
2001:Q1,32912.00,-4850.00,16216.00,1226.00,-458.00,-1695.00,-1211.00,14470.00,1101.00,510.00,5117.00,-2844.00,0.00,21546.00,32912.00,-135294.00,0.00,10217.00,0.00,782.00,0.00,1414.00,1812.00,-4432.00,-820.00,44683.00,46407.00,525.00,14470.00,8244.00,0.00,44904.00
2001:Q2,38624.00,-14775.00,-2308.00,1471.00,-554.00,-1260.00,-987.00,2828.00,955.00,780.00,-2208.00,-3333.00,0.00,55707.00,38624.00,-106283.00,0.00,-6954.00,0.00,702.00,0.00,623.00,955.00,43148.00,795.00,13379.00,47230.00,-958.00,2828.00,8128.00,0.00,35031.00
2001:Q3,-9106.00,-27350.00,7355.00,715.00,-1645.00,-2727.00,594.00,6983.00,1916.00,2.00,7148.00,-5631.00,0.00,10889.00,-9106.00,-149655.00,0.00,12136.00,0.00,2004.00,0.00,1661.00,3352.00,38037.00,-1140.00,53076.00,13929.00,718.00,6983.00,-11973.00,0.00,21766.00
2001:Q4,38437.00,-1150.00,18610.00,4756.00,3139.00,4810.00,3543.00,6732.00,2120.00,323.00,-3314.00,-3499.00,0.00,20977.00,38437.00,-41673.00,0.00,-11342.00,0.00,-92.00,0.00,-4381.00,-12200.00,27818.00,574.00,3973.00,25402.00,-1561.00,6732.00,12857.00,0.00,32330.00
2002:Q1,10979.00,-619.00,13597.00,1295.00,4061.00,-1855.00,3408.00,6009.00,3252.00,-918.00,-505.00,-1150.00,0.00,-1999.00,10979.00,-80180.00,0.00,-2788.00,0.00,-683.00,0.00,-86.00,5555.00,-7902.00,1368.00,20276.00,46001.00,-246.00,6009.00,-366.00,0.00,24021.00
2002:Q2,45854.00,5991.00,20856.00,2020.00,-343.00,-2288.00,3914.00,16306.00,2782.00,-370.00,4371.00,-5536.00,0.00,19007.00,45854.00,-37795.00,0.00,8711.00,0.00,479.00,0.00,1157.00,3942.00,-35702.00,523.00,25649.00,34779.00,3324.00,16306.00,7157.00,0.00,17324.00
2002:Q3,-23188.00,-28564.00,18201.00,1056.00,1094.00,-2300.00,5547.00,10799.00,898.00,-579.00,8094.00,-6408.00,0.00,-12825.00,-23188.00,-23802.00,0.00,11572.00,0.00,482.00,0.00,170.00,-712.00,-9002.00,213.00,19456.00,-45483.00,5591.00,10699.00,-580.00,0.00,8208.00
2002:Q4,30720.00,-933.00,18882.00,1173.00,1381.00,-45.00,5099.00,12187.00,1456.00,1629.00,-1733.00,-2265.00,0.00,12771.00,30720.00,-3511.00,0.00,-7231.00,0.00,1070.00,0.00,-2278.00,4759.00,-12856.00,5567.00,19829.00,2759.00,657.00,12204.00,-2989.00,0.00,12740.00
2003:Q1,30423.00,-14352.00,11256.00,1526.00,-274.00,-1620.00,7777.00,1512.00,564.00,-131.00,3459.00,-1557.00,0.00,33519.00,30423.00,-76941.00,0.00,2723.00,0.00,582.00,0.00,-769.00,2082.00,73563.00,6091.00,21298.00,4721.00,1283.00,1799.00,-3174.00,0.00,-2835.00
2003:Q2,36285.00,-5180.00,22760.00,3018.00,4587.00,-931.00,15334.00,3747.00,4078.00,331.00,-7346.00,-58.00,0.00,18705.00,36285.00,-45992.00,0.00,-10226.00,0.00,634.00,0.00,366.00,2279.00,-7782.00,2766.00,20984.00,41591.00,911.00,3643.00,8870.00,0.00,18241.00
2003:Q3,48784.00,-2902.00,12889.00,2649.00,-814.00,-1540.00,14839.00,-6014.00,4525.00,-78.00,1973.00,-2651.00,0.00,38797.00,48784.00,27881.00,0.00,-739.00,0.00,1243.00,0.00,1256.00,1017.00,-35593.00,3848.00,-2124.00,68825.00,4253.00,-6407.00,-3045.00,0.00,-11631.00
2003:Q4,43011.00,-3096.00,19126.00,1881.00,631.00,144.00,5642.00,16564.00,4142.00,1585.00,-6124.00,-5339.00,0.00,26981.00,43011.00,1980.00,0.00,229.00,0.00,-1101.00,0.00,-4811.00,-5904.00,-34370.00,4014.00,-4723.00,53507.00,1723.00,16053.00,1488.00,0.00,14926.00
2004:Q1,39491.00,-3961.00,26569.00,1193.00,405.00,-1065.00,15288.00,7520.00,6438.00,484.00,-2280.00,-1414.00,0.00,16883.00,39491.00,-66114.00,0.00,164.00,0.00,721.00,0.00,-1693.00,-14.00,7796.00,3044.00,-17022.00,85778.00,13031.00,6238.00,10439.00,0.00,-2877.00
2004:Q2,43272.00,-21778.00,24799.00,841.00,-1419.00,-8179.00,9045.00,15194.00,3460.00,392.00,7541.00,-2076.00,0.00,40251.00,43272.00,6120.00,0.00,2869.00,0.00,-877.00,0.00,1242.00,819.00,-14732.00,995.00,-16313.00,38926.00,3406.00,14308.00,4325.00,0.00,2184.00
2004:Q3,10050.00,-40645.00,32781.00,2222.00,-1157.00,-4567.00,5055.00,6763.00,5406.00,1123.00,2784.00,15152.00,0.00,17914.00,10050.00,-74443.00,0.00,450.00,0.00,-103.00,0.00,877.00,15.00,23915.00,618.00,20064.00,32827.00,5166.00,6201.00,-7012.00,0.00,1475.00
2004:Q4,16551.00,-27062.00,33908.00,1359.00,-1798.00,-3480.00,2923.00,26900.00,6163.00,7267.00,-5464.00,38.00,0.00,9705.00,16551.00,-108488.00,0.00,1569.00,0.00,-1163.00,0.00,-4953.00,-7532.00,1283.00,3942.00,18430.00,35349.00,22.00,24498.00,7407.00,0.00,46187.00
2005:Q1,20535.00,-47326.00,21772.00,2840.00,-911.00,-3448.00,10959.00,10155.00,2678.00,1046.00,5793.00,-7340.00,0.00,46089.00,20535.00,-86750.00,0.00,474.00,0.00,-662.00,0.00,-385.00,6030.00,-15933.00,1498.00,17839.00,58118.00,8300.00,5989.00,6979.00,0.00,19038.00
2005:Q2,-13688.00,-63598.00,19887.00,2262.00,-1248.00,-1258.00,6647.00,10174.00,5026.00,1025.00,-3311.00,570.00,0.00,30023.00,-13688.00,-80517.00,0.00,198.00,0.00,868.00,0.00,-1285.00,2037.00,-14116.00,749.00,12256.00,43219.00,5727.00,9280.00,-4395.00,0.00,12291.00
2005:Q3,-40605.00,-100362.00,8337.00,2774.00,-1094.00,-1401.00,4012.00,3647.00,5926.00,1093.00,1969.00,-8589.00,0.00,51420.00,-40605.00,-100568.00,0.00,3051.00,0.00,-745.00,0.00,-1616.00,5004.00,-9705.00,1584.00,5660.00,27974.00,4201.00,1377.00,-5783.00,0.00,28961.00
2005:Q4,-1359.00,-88938.00,28427.00,542.00,406.00,-1860.00,-1070.00,32754.00,2464.00,1020.00,-1140.00,-4689.00,0.00,59152.00,-1359.00,-96906.00,0.00,1219.00,0.00,-324.00,0.00,-3000.00,2398.00,-15280.00,2874.00,3371.00,27528.00,111.00,30467.00,23342.00,0.00,22841.00
2006:Q1,-71459.00,-118944.00,5033.00,1358.00,-1470.00,-5780.00,1492.00,9967.00,4556.00,573.00,2161.00,-7824.00,0.00,42452.00,-71459.00,-206656.00,0.00,-500.00,0.00,-285.00,0.00,812.00,-5033.00,-8262.00,2220.00,6060.00,75418.00,-1119.00,6872.00,-951.00,0.00,59965.00
2006:Q2,-79771.00,-123719.00,22090.00,2301.00,-1733.00,-7312.00,4845.00,24622.00,4294.00,310.00,305.00,-5542.00,0.00,21858.00,-79771.00,-132394.00,0.00,1097.00,0.00,-952.00,0.00,-1871.00,-7438.00,-21029.00,-787.00,10107.00,31174.00,727.00,19935.00,1081.00,0.00,20579.00
2006:Q3,-107272.00,-111064.00,-5260.00,1711.00,-2725.00,-3252.00,-1902.00,5324.00,3906.00,313.00,-4496.00,-4139.00,0.00,9052.00,-107272.00,-92774.00,0.00,2625.00,0.00,-42.00,0.00,10.00,-4314.00,-34297.00,1444.00,-19927.00,10278.00,68.00,3547.00,-363.00,0.00,26473.00
2006:Q4,-41093.00,-143176.00,38114.00,4795.00,-2595.00,-3678.00,4032.00,34077.00,9449.00,-98.00,-5591.00,-2277.00,0.00,63969.00,-41093.00,-59002.00,0.00,1428.00,0.00,894.00,0.00,-880.00,-14455.00,-39639.00,3031.00,-18591.00,41491.00,2706.00,29433.00,-7.00,0.00,12498.00
2007:Q1,-43959.00,-114716.00,19535.00,1487.00,-3462.00,-5205.00,11925.00,14341.00,5519.00,-363.00,7327.00,-12034.00,0.00,51222.00,-43959.00,-169384.00,0.00,2264.00,0.00,-1383.00,0.00,472.00,-3914.00,-2544.00,53.00,-19539.00,92572.00,2224.00,10622.00,13189.00,0.00,31409.00
2007:Q2,-114326.00,-165020.00,16540.00,1903.00,-2154.00,-5391.00,10784.00,17371.00,4340.00,-1039.00,713.00,-9987.00,0.00,34154.00,-114326.00,-257915.00,0.00,1051.00,0.00,770.00,0.00,1597.00,-7113.00,-2544.00,2542.00,-16557.00,44489.00,3044.00,13165.00,7688.00,0.00,95457.00
2007:Q3,-63510.00,-179821.00,52000.00,1497.00,-5098.00,-7419.00,4724.00,48121.00,2268.00,8924.00,6989.00,-8006.00,0.00,64311.00,-63510.00,-158469.00,0.00,1115.00,0.00,2048.00,0.00,2963.00,-5414.00,-2544.00,-1641.00,40131.00,3285.00,3938.00,41608.00,-6217.00,0.00,15687.00
2007:Q4,-147257.00,-246783.00,101432.00,2640.00,-2511.00,-12619.00,937.00,70784.00,4949.00,18014.00,17243.00,1995.00,0.00,-1906.00,-147257.00,-318239.00,0.00,509.00,0.00,-1.00,0.00,-3065.00,-11358.00,-2544.00,904.00,41609.00,-31031.00,692.00,62801.00,10703.00,0.00,101763.00
2008:Q1,14421.00,-93022.00,89420.00,2162.00,-1325.00,-7998.00,-2225.00,8843.00,5264.00,2887.00,30621.00,51191.00,0.00,18023.00,14421.00,-75023.00,0.00,-391.00,0.00,1115.00,1.00,3407.00,8376.00,-14429.00,-6881.00,48125.00,8392.00,-1404.00,213.00,-22863.00,0.00,65783.00
2008:Q2,71742.00,-45869.00,105101.00,2008.00,4694.00,-2517.00,-7931.00,13687.00,3724.00,8141.00,27409.00,55886.00,0.00,12510.00,71742.00,-32410.00,0.00,-2145.00,0.00,-496.00,0.00,1210.00,-10341.00,-14429.00,1513.00,42558.00,41316.00,-4180.00,4766.00,12298.00,0.00,32082.00
2008:Q3,12005.00,-78585.00,114229.00,2605.00,-2734.00,-2059.00,-5551.00,81495.00,2753.00,4683.00,9180.00,23857.00,0.00,-23639.00,12005.00,-28634.00,0.00,-3518.00,0.00,-1395.00,-1.00,13230.00,14604.00,-14429.00,-2110.00,6985.00,-52290.00,-3732.00,72606.00,-4293.00,0.00,14982.00
2008:Q4,226506.00,-98084.00,370034.00,5329.00,-270.00,1892.00,-6592.00,73195.00,1079.00,11903.00,53006.00,190492.00,40000.00,-45444.00,226506.00,-72672.00,256340.00,-2034.00,0.00,1627.00,0.00,17565.00,14096.00,-14429.00,-889.00,8620.00,-44894.00,-4788.00,66095.00,-13604.00,0.00,15473.00
2009:Q1,98673.00,-34708.00,134021.00,3408.00,-362.00,-1726.00,-1262.00,-2473.00,2296.00,44962.00,34784.00,54394.00,0.00,-640.00,98673.00,71073.00,90911.00,-2660.00,0.00,4379.00,0.00,-4514.00,-2765.00,-20995.00,-1037.00,8546.00,-16483.00,-972.00,-29093.00,-14866.00,0.00,17149.00
2009:Q2,119370.00,34084.00,50034.00,4012.00,-540.00,2117.00,-837.00,38157.00,13910.00,25039.00,-34287.00,1313.00,1150.00,35252.00,119370.00,39069.00,-31969.00,182.00,0.00,-4112.00,0.00,2265.00,2180.00,-20995.00,3906.00,3602.00,65187.00,-756.00,21677.00,-5037.00,0.00,44171.00
2009:Q3,75558.00,16726.00,32609.00,2263.00,-1648.00,-227.00,-1178.00,27114.00,5729.00,9872.00,-32293.00,20921.00,2056.00,26223.00,75558.00,-55507.00,13425.00,1151.00,0.00,-2063.00,0.00,2326.00,-4143.00,-20995.00,2313.00,3030.00,44795.00,-2252.00,14278.00,3991.00,0.00,75209.00
2009:Q4,22698.00,-67264.00,87101.00,1956.00,-2727.00,-1113.00,18.00,53672.00,2300.00,14384.00,-627.00,-8007.00,27245.00,2861.00,22698.00,-65941.00,-71772.00,-198.00,25106.00,8076.00,0.00,-2916.00,3445.00,-20995.00,3653.00,2869.00,12647.00,-752.00,35254.00,11333.00,25106.00,57783.00
2010:Q1,-20240.00,-41679.00,10148.00,4097.00,-5908.00,-1893.00,72.00,7005.00,2722.00,14557.00,-13159.00,146.00,2509.00,11291.00,-20240.00,-107356.00,-1360.00,-746.00,310.00,-832.00,0.00,-10741.00,3006.00,5403.00,2373.00,2685.00,49619.00,-376.00,-1137.00,-16340.00,310.00,54942.00
2010:Q2,60001.00,-47738.00,85480.00,2711.00,-955.00,-3337.00,1028.00,30933.00,8311.00,18370.00,20968.00,7134.00,317.00,22259.00,60001.00,-17306.00,18686.00,-1083.00,317.00,-2082.00,0.00,-488.00,2283.00,5403.00,401.00,4077.00,13646.00,982.00,11866.00,812.00,317.00,22170.00
2010:Q3,-16445.00,-84600.00,51256.00,4218.00,-2508.00,1961.00,2693.00,33349.00,6100.00,2268.00,-8596.00,11447.00,324.00,16899.00,-16445.00,-13362.00,4919.00,1183.00,324.00,-1169.00,0.00,-5534.00,808.00,5403.00,-1101.00,-42829.00,-10111.00,2370.00,24603.00,-10164.00,324.00,27891.00
2010:Q4,-466.00,-76659.00,47492.00,885.00,-3355.00,-1522.00,1637.00,46695.00,11089.00,976.00,-10339.00,1098.00,328.00,28701.00,-466.00,-69923.00,1816.00,703.00,328.00,2310.00,50.00,-4107.00,2180.00,5403.00,3733.00,-38053.00,15853.00,1014.00,44790.00,7218.00,328.00,25891.00
2011:Q1,-19570.00,-73450.00,25999.00,1744.00,-2770.00,-2175.00,1640.00,23599.00,16032.00,1999.00,-2714.00,3732.00,-15088.00,27881.00,-19570.00,-40382.00,15327.00,-1542.00,-26385.00,-2361.00,-6.00,565.00,1894.00,-20660.00,-296.00,-37761.00,67017.00,2568.00,14878.00,7921.00,-26385.00,26038.00
2011:Q2,-62041.00,-119111.00,50669.00,2249.00,732.00,-2880.00,2420.00,29228.00,9947.00,6867.00,7704.00,-5598.00,0.00,6401.00,-62041.00,-79022.00,12396.00,-1231.00,0.00,4185.00,-44.00,-2405.00,3042.00,-20660.00,303.00,-43431.00,22091.00,1918.00,19339.00,851.00,0.00,20627.00
2011:Q3,-87789.00,-155741.00,65900.00,4021.00,-5164.00,-3991.00,856.00,20914.00,7682.00,5413.00,33523.00,4952.00,-2306.00,2052.00,-87789.00,-47884.00,242.00,55.00,0.00,871.00,3.00,6907.00,-3213.00,-20660.00,-4544.00,8717.00,-39856.00,434.00,5448.00,-9381.00,0.00,15072.00
2011:Q4,-107692.00,-106282.00,27974.00,-1631.00,-3511.00,-2492.00,1101.00,43898.00,3830.00,12392.00,-24426.00,-215.00,-972.00,-29384.00,-107692.00,-86468.00,12324.00,-580.00,0.00,-1703.00,0.00,-2155.00,13343.00,-20660.00,362.00,7714.00,-42271.00,1496.00,28967.00,-4388.00,0.00,-13673.00
2012:Q1,-26457.00,-59163.00,14800.00,865.00,-4530.00,-2876.00,476.00,53178.00,14881.00,3636.00,-45358.00,3164.00,-8636.00,17906.00,-26457.00,-81712.00,-4940.00,-484.00,0.00,-9982.00,0.00,860.00,-4277.00,-5925.00,1624.00,6564.00,26.00,122.00,33755.00,3017.00,0.00,34895.00
2012:Q2,-22442.00,-107080.00,31002.00,294.00,-3268.00,-2971.00,2580.00,25037.00,7770.00,-1032.00,6280.00,-3688.00,0.00,53636.00,-22442.00,-11479.00,-4519.00,424.00,0.00,-548.00,0.00,2581.00,-1252.00,-5925.00,-948.00,9659.00,-3196.00,1586.00,7478.00,2955.00,0.00,-19258.00
2012:Q3,14072.00,-87324.00,65782.00,217.00,-5557.00,-1907.00,3905.00,51829.00,15680.00,-823.00,-6688.00,9126.00,0.00,35614.00,14072.00,11964.00,-2471.00,1100.00,0.00,185.00,0.00,-881.00,716.00,-5925.00,-2091.00,-46111.00,-20543.00,1602.00,39992.00,7905.00,0.00,28630.00
2012:Q4,-41800.00,-91338.00,52720.00,208.00,-1189.00,-2161.00,4424.00,55353.00,9264.00,-244.00,-4975.00,-7960.00,0.00,-3182.00,-41800.00,-99405.00,-1250.00,426.00,0.00,-119.00,0.00,2066.00,175.00,-5925.00,-2688.00,-46296.00,-22614.00,2372.00,42872.00,-4191.00,0.00,92777.00
2013:Q1,75046.00,-53423.00,57669.00,256.00,-892.00,-1655.00,6552.00,52249.00,16056.00,-1788.00,-11349.00,-1760.00,0.00,70800.00,75046.00,93973.00,-1290.00,412.00,0.00,-534.00,0.00,1575.00,-5341.00,-51930.00,4079.00,-36405.00,45527.00,3032.00,51263.00,-19510.00,0.00,-9805.00
2013:Q2,75334.00,-92790.00,18417.00,113.00,-1595.00,-2426.00,5844.00,15374.00,15772.00,1073.00,-10396.00,-5342.00,0.00,149707.00,75334.00,111188.00,-694.00,-1128.00,0.00,-991.00,0.00,2794.00,-2009.00,-51930.00,2331.00,-42946.00,65099.00,2238.00,26754.00,4133.00,0.00,-39505.00
